,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
1915054,941931347765022720,96211530,negative,remain,2017-12-16T07:21:48.000Z,When ( if )brexit goes ahead with the ensuing disaster I can already hear the comments of brexiters complaining when the cold fact of reality start to bite. They’ll blame everyone but not themselves #cancelbrexit #stopbrexit #FBPE #FollowBackProEU,"['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1869996,940838209763856384,96211530,negative,remain,2017-12-13T06:58:03.000Z,Dear oh dear. This Brexit sh1t goes from bad to worse. Time to #cancelbrexit #stopbrexit #FBPE #FollowBackProEU https://t.co/Rk6Tx1Uw84,"['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1923033,942293317148127232,96211530,negative,remain,2017-12-17T07:20:08.000Z,Brexit is the worst thing to happen since WW2 and therefore must be stopped. #cancelbrexit #stopbrexit #FBPE #FollowBackProEU,"['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1632220,934878701363257344,96211530,negative,remain,2017-11-26T20:17:06.000Z,Don’t u and ur brexit cronies not realise the damage you have caused to this country? Unbelievable that people fell for this. #cancelbrexit #stopbrexit #FBPE #FollowBackProEU https://t.co/NsLg7YpK61,"['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1559202,932746213547479040,96211530,positive,remain,2017-11-20T23:03:21.000Z,Seems the only way brexit can be stopped is via the LibDems. Cons and Lab are pro brexit. Let’s give LibDems a chance and let’s #cancelbrexit #stopbrexit #FBPE #FollowBackProEU,"['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1722216,937630063864041472,96211530,neutral,remain,2017-12-04T10:30:02.000Z,"There’s one and and only one brexit deal, and that is to #cancelbrexit #stopbrexit #FBPE #FollowBackProEU https://t.co/snSJ4mKJbl","['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1871782,940890039524974592,96211530,negative,remain,2017-12-13T10:24:00.000Z,Brexit HAS to be stopped. #cancelbrexit #stopbrexit #FBPE #FollowBackProEU https://t.co/z4j1zoPdVr,"['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1393435,926947249451687936,96211530,neutral,remain,2017-11-04T23:00:20.000Z,"There’s only ONE brexit deal, it’s called #cancelbrexit #stopbrexit #FBPE #FollowBackProEU","['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1423288,928341782508826624,96211530,neutral,other,2017-11-08T19:21:43.000Z,Britain 1970’s = basket case. Brexit = returning to becoming a basket case. #cancelbrexit #stopbrexit #FBPE #FollowBackProEU,"['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1462883,929763985062277120,96211530,neutral,remain,2017-11-12T17:33:02.000Z,"And this is one of the many reasons for brexit, to keep us plebs in line. #cancelbrexit #stopbrexit #FBPE #FollowBackProEU https://t.co/um7GY08Hsu","['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1837258,939619660173135872,96211530,positive,remain,2017-12-09T22:15:58.000Z,"Dear oh dear. It’ll be easy, and they need us more than we need them we were told. The truth is, it’s all going south. Stop this brexit nonsense now, #cancelbrexit #stopbrexit #FBPE #FollowBackProEU https://t.co/xMGMWLk50Q","['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1911812,941746636728012800,96211530,negative,remain,2017-12-15T19:07:49.000Z,"@theresa_may has to grow a pair and stop Brexit, as if we don’t we are all doomed. #cancelbrexit #stopbrexit #FBPE #FollowBackProEU","['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1634127,934918599810183168,96211530,neutral,remain,2017-11-26T22:55:38.000Z,If labour don’t change their stance on brexit they’ll NOT get my vote. #cancelbrexit #stopbrexit #FBPE #FollowBackProEU https://t.co/jAhtzxh7mN,"['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1676113,935953485996150784,96211530,neutral,remain,2017-11-29T19:27:54.000Z,"Our brexit team. 350m for NHS,all dusted and done by Xmas,it’s going to b easy,they need us more than we need them   Brexit’s going well innit. #cancelbrexit #stopbrexit #FBPE #FollowBackProEU https://t.co/AK8mkaGOVO","['cancelbrexit', 'followbackproeu', 'stopbrexit', 'fbpe']"
1066105,916011513466445824,72476756,positive,remain,2017-10-05T18:45:38.000Z,Protest is on the rise - and with many good reasons #brexit #cancelbrexit #exitbrexit #hrowen… https://t.co/r5vxq0GYjp,"['cancelbrexit', 'hrowen…', 'exitbrexit', 'brexit']"
1066107,916011578067226624,72476756,positive,remain,2017-10-05T18:45:53.000Z,Protest is on the rise - and with many good reasons #brexit #cancelbrexit #exitbrexit #hrowen… https://t.co/G9oSKBIdgZ,"['cancelbrexit', 'hrowen…', 'exitbrexit', 'brexit']"
965933,912287295478353920,264721830,negative,remain,2017-09-25T12:06:55.000Z,Very disappointed with Labour's weak stance on the madness that is Brexit #Lab17 #cancelBrexit,"['cancelbrexit', 'lab17']"
586907,897435470736609280,365201697,negative,other,2017-08-15T12:31:04.000Z,"Everyone, loved ones included, who claimed there would be no border after Brexit, can suck my balls #notinmyname #cancelbrexit #exitbrexit https://t.co/aN9C5ITwGD","['cancelbrexit', 'notinmyname', 'exitbrexit']"
1491898,930607663536394240,15529747,positive,leave,2017-11-15T01:25:31.000Z,@MediaGuido @Telegraph Excellent stuff. Brexit is a mess. Most people want to #CancelBrexit so it's great to see the @Telegraph giving #Remainers a platform. Dissent is democracy. A victory for free speech and common sense. Cheers!,"['cancelbrexit', 'remainers']"
1322342,923577376939921408,96211530,neutral,remain,2017-10-26T15:49:40.000Z,All the “prominent” advocates of brexit will flee the country with their riches when brexit goes wrong. #Cancelbrexit #stopbrexit,"['cancelbrexit', 'stopbrexit']"
72604,879294003937718272,780840449963532160,negative,remain,2017-06-26T11:03:21.000Z,dotdotdot17345: Which is yet another reasonwhy Corbyn shouldn't support brexit #cancelbrexit #StopBrexit uklabou… https://t.co/8THZgT6jUB,"['cancelbrexit', 'stopbrexit']"
1297268,922849772096180224,780840449963532160,negative,remain,2017-10-24T15:38:26.000Z,More brexit woes. Stop this bloody brexit madness now. #Cancelbrexit #stopbrexit https://t.co/NAiAoDLWeP,"['cancelbrexit', 'stopbrexit']"
1297271,922849800437075968,780840449963532160,negative,remain,2017-10-24T15:38:32.000Z,(If) brexit goes ahead the 70’s sick country of Europe will b a tea party compared to what is to come. #Cancelbrexit #stopbrexit,"['cancelbrexit', 'stopbrexit']"
1297174,922847856763064320,96211530,negative,remain,2017-10-24T15:30:49.000Z,"No, she as many realise that brexit is a huge disaster #cancelbrexit #stopbrexit https://t.co/nIukIGh2of","['cancelbrexit', 'stopbrexit']"
1297332,922851170049290240,780840449963532160,negative,remain,2017-10-24T15:43:59.000Z,"EU is not perfect by a long way, but it’s far far better than the disastrous fate that awaits us (if) we brexit. #Cancelbrexit #stopbrexit","['cancelbrexit', 'stopbrexit']"
1313160,923260861283819520,281952507,positive,remain,2017-10-25T18:51:57.000Z,"IF Brexit can't be avoided (I still hope we can #StopBrexit #CancelBrexit), this sounds like a well-thought out,... https://t.co/skk8AY6kU3","['cancelbrexit', 'stopbrexit']"
1297254,922849616630042624,96211530,negative,remain,2017-10-24T15:37:48.000Z,(If) brexit goes ahead the 70’s sick country of Europe will b a tea party compared to what is to come. #Cancelbrexit #stopbrexit,"['cancelbrexit', 'stopbrexit']"
1297196,922848206089785344,96211530,neutral,remain,2017-10-24T15:32:12.000Z,We were led down the brexit garden path to nowhere fed by hype and untruths. #Cancelbrexit #stopbrexit,"['cancelbrexit', 'stopbrexit']"
1325142,923672994655981568,780840449963532160,neutral,remain,2017-10-26T22:09:37.000Z,Unless he comes out cleary against brexit he won’t b PM. #Cancelbrexit #stopbrexit https://t.co/R8MGpIsRb2,"['cancelbrexit', 'stopbrexit']"
1272783,922030344316112896,96211530,negative,remain,2017-10-22T09:22:19.000Z,Can’t understand why you’re still peddling this brexit nonsense when u know it’ll damage the UK. #Cancelbrexit #stopbrexit https://t.co/ZCMpf9INVr,"['cancelbrexit', 'stopbrexit']"
1301627,922947848886538240,780840449963532160,negative,remain,2017-10-24T22:08:09.000Z,It’s the biggest thing since WW2 and brexit will if it goes ahead totally ruin this country. #Cancelbrexit #stopbrexit,"['cancelbrexit', 'stopbrexit']"
1272656,922026620080312320,96211530,negative,remain,2017-10-22T09:07:31.000Z,This brexit nonsense has to stop now. #Cancelbrexit #stopbrexit https://t.co/GhTVRaCgxT,"['cancelbrexit', 'stopbrexit']"
1325299,923675193398185984,96211530,negative,remain,2017-10-26T22:18:21.000Z,Surely May and her brexit cronies know the damage that brexit will cause. Why the hell do they not #cancelbrexit #stopbrexit,"['cancelbrexit', 'stopbrexit']"
1325310,923675396050243584,780840449963532160,negative,remain,2017-10-26T22:19:10.000Z,Surely May and her brexit cronies know the damage that brexit will cause. Why the hell do they not #cancelbrexit #stopbrexit,"['cancelbrexit', 'stopbrexit']"
1301585,922946802873176064,96211530,negative,remain,2017-10-24T22:03:59.000Z,It’s the biggest thing since WW2 and brexit will if it goes ahead totally ruin this country. #Cancelbrexit #stopbrexit,"['cancelbrexit', 'stopbrexit']"
1272795,922030651200692224,96211530,negative,remain,2017-10-22T09:23:32.000Z,I’ll tell u what is betraying the UK........it’s brexit. #Cancelbrexit #stopbrexit https://t.co/2XRwd5At5Q,"['cancelbrexit', 'stopbrexit']"
1334545,924020559519862784,96211530,negative,remain,2017-10-27T21:10:43.000Z,Surely even the most ardent leaver can see brexit is a disaster. #Cancelbrexit #stopbrexit https://t.co/JKb0NsGpKx,"['cancelbrexit', 'stopbrexit']"
1272829,922031713139789824,96211530,negative,remain,2017-10-22T09:27:45.000Z,No no. She knows that brexit WILL b a disaster. #Cancelbrexit #stopbrexit https://t.co/HIhSEiYNO5,"['cancelbrexit', 'stopbrexit']"
1318428,923482224237907968,96211530,negative,remain,2017-10-26T09:31:34.000Z,Another casualty of this stupid brexit. #Cancelbrexit #stopbrexit https://t.co/3qVUvxz6KR,"['cancelbrexit', 'stopbrexit']"
748167,904651914469658624,110664009,neutral,remain,2017-09-04T10:26:38.000Z,This is for you @darrengrimes_ @Jacob_Rees_Mogg #stopbrexit #cancelbrexit #brexit https://t.co/pSpau1z9aH,"['cancelbrexit', 'stopbrexit', 'brexit']"
1201473,919852978084958208,880382933579812864,negative,remain,2017-10-16T09:10:14.000Z,"""Brexit is turning into a disaster, says Vote Leave chief""  Why does he seem surprised?   #StopBrexit  #exitfrombrexit #cancelbrexit","['cancelbrexit', 'stopbrexit', 'exitfrombrexit']"
1340909,924396454684364800,96211530,neutral,remain,2017-10-28T22:04:23.000Z,Those tasked with brexit negotiations couldn’t organise a p1ss up in a brewery. #cancelbrexit #stopbrexit #FBPE,"['cancelbrexit', 'stopbrexit', 'fbpe']"
1340928,924397507580518400,780840449963532160,neutral,remain,2017-10-28T22:08:34.000Z,Those tasked with brexit negotiations couldn’t organise a p1ss up in a brewery. #cancelbrexit #stopbrexit #FBPE,"['cancelbrexit', 'stopbrexit', 'fbpe']"
1379663,926132571427233792,96211530,negative,remain,2017-11-02T17:03:06.000Z,"Brexit was fought on misinformation, untruths and fairytale promises. Time to #cancelbrexit #stopbrexit #FBPE","['cancelbrexit', 'stopbrexit', 'fbpe']"
1346853,924740657419374592,96211530,neutral,remain,2017-10-29T20:52:08.000Z,Another nail in the brexit coffin. #cancelbrexit #stopbrexit #FBPE https://t.co/xfc5rtUcGK,"['cancelbrexit', 'stopbrexit', 'fbpe']"
1392180,926857374614343680,96211530,neutral,remain,2017-11-04T17:03:12.000Z,"Unlike Europeans MANY brits have never been abroad, which explains a lot (brexit) #cancelbrexit #stopbrexit #FBPE NOW!!!","['cancelbrexit', 'stopbrexit', 'fbpe']"
1346056,924695475651006464,96211530,negative,remain,2017-10-29T17:52:36.000Z,"By giving the “people” the vote on brexit, when it goes disastrously wrong they’ll blame the people. #cancelbrexit #stopbrexit #FBPE","['cancelbrexit', 'stopbrexit', 'fbpe']"
1827485,939312396555845632,44560229,negative,remain,2017-12-09T01:55:01.000Z,"Bad Brexit deal is near. #FBPE squad still have a chance to call an exit from #Brexshit!! Do anything that FBPE squads can, in order to #StopBrexit and #CancelBrexit, once and for all!! Another March For Europe should be called!","['cancelbrexit', 'stopbrexit', 'fbpe', 'brexshit']"
1162356,918458720207736832,780840449963532160,positive,leave,2017-10-12T12:49:57.000Z,Message to #TheresaMay Please stop Brexit. In the long run the nation will thank you.  #stopbrexit #CancelBrexit Please please please,"['cancelbrexit', 'stopbrexit', 'theresamay']"
15888,877925097318645760,780840449963532160,negative,other,2017-06-22T16:23:48.000Z,"JonWorcesterMan: RT EUGrassroots: ""Listen to the people &amp; abandon hard #Brexit"" says EU | #CancelBrexit #StopBre… https://t.co/KOmGrJIFSg","['cancelbrexit', 'stopbre…', 'brexit']"
1771791,938366706292088832,136059181,positive,remain,2017-12-06T11:17:11.000Z,@SamCoatesTimes It is OBVIOUS now that #Brexit was a CONFIDENCE TRICK played upon some of the UK electorate.  #DITCHBrexit #CANCELBrexit #STOPBrexit Just REMAIN 🇬🇧🇪🇺👍,"['ditchbrexit', 'cancelbrexit', 'brexit', 'stopbrexit']"
1505185,930988539801718784,4878073593,positive,other,2017-11-16T02:38:59.000Z,"#Brexit is going to screw the economy guys! Not as sexy as ""freedom"" or ""sovereignty"" but vastly more important!!!!!
#Economy #brexitshambles #BrexitReality #cancelbrexit #NoBrexit https://t.co/MVoUsLlxky","['economy', 'cancelbrexit', 'brexit', 'brexitreality', 'nobrexit', 'brexitshambles']"
1126321,917819730907582464,116007726,negative,remain,2017-10-10T18:30:50.000Z,Petition: House of Commons vote on whether Brexit should be cancelled. https://t.co/3VHMBAPDBf #ivesigned #cancelbrexit,"['ivesigned', 'cancelbrexit']"
325676,887678751789789184,2911124404,neutral,other,2017-07-19T14:21:21.000Z,"#khstudioguests @nnimrodd for #CANCELBREXIT with the advice, 'Spend the BREXIT divorce bill on the NHS instead.' ❤️🌭 https://t.co/UZfVSYiLVr","['khstudioguests', 'cancelbrexit']"
1584718,933355085811331072,281952507,positive,other,2017-11-22T15:22:48.000Z,"@theresa_may @Conservatives Is that why the growth forecast has been revised to show much slower growth?? Not to mention the proposed £40bn Brexit payment and a £3bn Brexit preparation budget! Save our economy, education, #NHS, police... #CancelBrexit!","['nhs', 'cancelbrexit']"
153933,881983385710866432,30700854,negative,other,2017-07-03T21:10:00.000Z,"@Peston @PhilipHammondUK ""Post Brexit"". If that's Hammond's route then we're right royally screwed by @Conservatives RW Loons. #CancelBrexit #RemainInEU #NoBrexit","['nobrexit', 'remainineu', 'cancelbrexit']"
1228119,920573907924652032,236176357,negative,other,2017-10-18T08:54:57.000Z,#CancelBrexit or It's British working families who would pay for a “no deal” Brexit @Skynews #Bbcdp #Pmqs #r4today https://t.co/nD8uLYvFGT,"['pmqs', 'cancelbrexit', 'bbcdp', 'r4today']"
1626579,934734238359937024,456973123,neutral,remain,2017-11-26T10:43:03.000Z,Another tale of #BrexitRegret. #Bregret #StopBrexit #Brexit #RedBusLies #CancelBrexit https://t.co/xrgbVDaGug,"['redbuslies', 'brexit', 'cancelbrexit', 'stopbrexit', 'brexitregret', 'bregret']"
60611,878880423450902528,19441006,neutral,remain,2017-06-25T07:39:56.000Z,"They don’t realise that Corbyn is supporting hard #Brexit.  Why are you upset!

#remain 
#CancelBrexit https://t.co/E1Fi1nxeIk","['remain', 'cancelbrexit', 'brexit']"
1115440,917546352770535424,18474493,negative,remain,2017-10-10T00:24:32.000Z,"Yeah, we knew that. Just scrap the whole fecking thing #Brexit #fiasco #cancelBrexit #Remain #actualbollocks https://t.co/u3HlyePwMW","['remain', 'cancelbrexit', 'brexit', 'actualbollocks', 'fiasco']"
596081,897713722633990144,502064476,negative,remain,2017-08-16T06:56:44.000Z,"#r4today Increasingly, the cost of #Brexit is revealed. Sooner or later, we'll #CancelBrexit &amp; #Remain, but sooner wd minimise the damage https://t.co/ENJUnRgpGy","['remain', 'cancelbrexit', 'brexit', 'r4today']"
346719,888315028885168128,19441006,positive,remain,2017-07-21T08:29:41.000Z,"Aha! - that’s why Farage, Gove and Murdoch love #Brexit so much! To halt capitalism….

#stopBrexit 
#CANCELBREXIT 
#Remain https://t.co/KPTtPV11YR","['remain', 'cancelbrexit', 'brexit', 'stopbrexit']"
1833890,939482358163623936,746401931317346304,negative,remain,2017-12-09T13:10:23.000Z,"The @LibDems should fight the next #GeneralElection on #EU Membership. #CancelBrexit or reverse #Brexit, whichever is applicable. No #Referendum on deals malarkey, just #Remain! https://t.co/UyG7UT9aMU","['remain', 'generalelection', 'cancelbrexit', 'referendum', 'brexit', 'eu']"
1663629,935668746982776832,456973123,negative,remain,2017-11-29T00:36:27.000Z,"At least Thatcher had a principle or two. If only the #Maybot #TheresaMay (yes you, @theresa_may) would do the same! Have some bloody principles woman, write to the #EU &amp; formally #RevokeA50, #CancelBrexit then resign! #StopBrexit #FBPE #Brexit #Remain #ToriesOut https://t.co/rxwNQEnDiM","['remain', 'revokea50', 'maybot', 'cancelbrexit', 'brexit', 'stopbrexit', 'fbpe', 'eu', 'theresamay', 'toriesout']"
332509,887935005493743616,19441006,negative,remain,2017-07-20T07:19:37.000Z,"Corbyn’s stance on #Brexit is irresponsible and dangerous regardless of what you think about Blair.

#StopBrexit #CANCELBREXIT #Remain https://t.co/jzkJ1WIccl","['remain', 'stopbrexit', 'cancelbrexit', 'brexit']"
1906629,941627835680215040,456973123,neutral,remain,2017-12-15T11:15:45.000Z,"Petition: Parliament's vote on the #Brexit deal must include an option to #Remain  in the #EU.

#StopBrexit #RevokeA50 #StopBrexitSaveBritain #FBPE #CancelBrexit #ExitFromBrexit #FollowBackProEU #Parliament #Petition #BrexitBill #BrexitDeal 
 https://t.co/Y7PHbSdU7E","['remain', 'stopbrexitsavebritain', 'brexitdeal', 'followbackproeu', 'brexit', 'revokea50', 'cancelbrexit', 'brexitbill', 'stopbrexit', 'eu', 'fbpe', 'parliament', 'exitfrombrexit', 'petition']"
808653,906929763473920000,30700854,negative,remain,2017-09-10T17:18:00.000Z,@InstituteGC @Harveyred1 Thank you for this &amp; for trying to bring decent common sense to the madness &amp; economic insanity that is brexit #CancelBrexit #RemainInEU,"['remainineu', 'cancelbrexit']"
704572,902834157872697344,72684950,neutral,remain,2017-08-30T10:03:31.000Z,Brexit should be declared null and void #StopBrexit Wrexiters are the Traitors to Queen and Country #CancelBrexit   https://t.co/bFY11IAdGW https://t.co/0dtjwTeUtw,"['stopbrexit', 'cancelbrexit']"
757210,905037673756282880,72684950,negative,remain,2017-09-05T11:59:30.000Z,Tell Your MP: No Brexit is better than a Bad Brexit. https://t.co/DrAuNqM4vL #StopBrexit #CancelBrexit,"['stopbrexit', 'cancelbrexit']"
1162500,918461127784353792,780840449963532160,negative,remain,2017-10-12T12:59:31.000Z,Perhaps because Brexit is stupidity at it’s worst. #CancelBrexit #stopbrexit https://t.co/Y5NKOYocen,"['stopbrexit', 'cancelbrexit']"
1171461,918747865287200768,96211530,positive,remain,2017-10-13T07:58:55.000Z,Perhaps all brexit supporting MP’s should b sacked replacing them with remain supporting MP’s #CancelBrexit #stopbrexit 🇪🇺🇪🇺🇪🇺 https://t.co/EXr6PcEKWK,"['stopbrexit', 'cancelbrexit']"
1162438,918460101266231296,96211530,negative,remain,2017-10-12T12:55:26.000Z,Perhaps because Brexit is stupidity at it’s worst. #CancelBrexit #stopbrexit https://t.co/Livw41CSxi,"['stopbrexit', 'cancelbrexit']"
1775417,938417307281391616,730658801200812032,negative,other,2017-12-06T14:38:15.000Z,"David Davis admits that the government has NOT conducted any analysis on the economic impact of Brexit on any sector.  No one in the room could believe it.  531 days since the vote and no impact assessment - why? 
#CancelBrexit #StopBrexit https://t.co/WM6FGPGSKU","['stopbrexit', 'cancelbrexit']"
1171411,918746662344019968,96211530,negative,remain,2017-10-13T07:54:08.000Z,R leave.eu going to help us or run when brexit goes terribly wrong..... thought so. #stopbrexit #CancelBrexit 🇪🇺🇪🇺🇪🇺🇪🇺 https://t.co/1A9YgLPVu9,"['stopbrexit', 'cancelbrexit']"
1171251,918743645616033792,96211530,positive,remain,2017-10-13T07:42:09.000Z,Dear oh dear this brexit farce has 2 b stopped. When will people wake up. #CancelBrexit #stopbrexit https://t.co/JydD7LBO3C,"['stopbrexit', 'cancelbrexit']"
16078,877928558773100544,780840449963532160,negative,remain,2017-06-22T16:37:34.000Z,"ukneedshelp: RT EUGrassroots: ""Listen to the people &amp; abandon hard #Brexit"" says EU | #CancelBrexit #StopBrexit … https://t.co/KOmGrJr50I","['stopbrexit', 'cancelbrexit', 'brexit']"
183369,882991631581970432,701078951184220160,negative,remain,2017-07-06T15:56:24.000Z,#Brexit impoverishing the UK - Living standards in free-fall since disastrous referendum | #StopBrexit #CancelBrexit https://t.co/CYuSyFagF3,"['stopbrexit', 'cancelbrexit', 'brexit']"
1588729,933442893993431040,701078951184220160,negative,remain,2017-11-22T21:11:43.000Z,"#Brexit could mean British cancer patients don't receive treatment in time, experts warn | #BrexitShambles #StopBrexit #CancelBrexit https://t.co/f9sswiK6Gc","['stopbrexit', 'cancelbrexit', 'brexit', 'brexitshambles']"
1140890,918081826928955392,746401931317346304,negative,remain,2017-10-11T11:52:19.000Z,"#Brexit: Philip Hammond admits 'no deal' could ground all flights https://t.co/TCF6SuBsbm
#StopBrexit #CancelBrexit #ExitFromBrexit","['stopbrexit', 'cancelbrexit', 'brexit', 'exitfrombrexit']"
1772635,938373798423867392,746401931317346304,neutral,other,2017-12-06T11:45:22.000Z,"""The government has not carried out an impact assessment of leaving the EU on the UK economy, #Brexit Secretary David Davis has told MPs.""

Even more reason to #StopBrexit #CancelBrexit now!! We need an #ExitFromBrexit

https://t.co/pTcqXrp3IF","['stopbrexit', 'cancelbrexit', 'brexit', 'exitfrombrexit']"
1919893,942087481847107584,746401931317346304,neutral,remain,2017-12-16T17:42:13.000Z,"Antisocial media turns Leavers into Brexit extremists
#Brexit #StopBrexit #CancelBrexit #ExitFromBrexit  https://t.co/vQrsBYQPME","['stopbrexit', 'cancelbrexit', 'brexit', 'exitfrombrexit']"
1298566,922848237165469696,746401931317346304,neutral,remain,2017-10-24T15:32:20.000Z,"Hit the nail on the head and made me chuckle too. Win-Win. At least something is...
#Brexit #StopBrexit #CancelBrexit #ExitFromBrexit https://t.co/zlH47RGN8A","['stopbrexit', 'cancelbrexit', 'brexit', 'exitfrombrexit']"
1786482,938669564044496896,746401931317346304,negative,remain,2017-12-07T07:20:38.000Z,"David Davis has lied to Parliament. He needs to resign and he needs to do it now. Agree? Add your name: https://t.co/XqJIFW7VPU
#Brexit #StopBrexit #CancelBrexit #ExitFromBrexit","['stopbrexit', 'cancelbrexit', 'brexit', 'exitfrombrexit']"
1216909,920233437033844736,746401931317346304,neutral,remain,2017-10-17T10:22:03.000Z,"Would anyone like to join me in a round of ""You lost, get over it, la la laaaa?""
#Brexit #StopBrexit #CancelBrexit #ExitFromBrexit https://t.co/462bVbTDf9","['stopbrexit', 'cancelbrexit', 'brexit', 'exitfrombrexit']"
16079,877928572093988864,780840449963532160,negative,remain,2017-06-22T16:37:37.000Z,"lunaperla: RT EUGrassroots: ""Listen to the people &amp; abandon hard #Brexit"" says EU | #CancelBrexit #StopBrexit #B… https://t.co/KOmGrJIFSg","['stopbrexit', 'cancelbrexit', 'b…', 'brexit']"
1171394,918746269312569344,780840449963532160,negative,remain,2017-10-13T07:52:34.000Z,All brexiters incl MP’s need 2 wake up and smell the coffee. Brexit is a disaster and won’t end well. #CancelBrexit #stopbrexit #TheresaMay,"['stopbrexit', 'cancelbrexit', 'theresamay']"
1171341,918745246279839744,96211530,negative,remain,2017-10-13T07:48:30.000Z,All brexiters incl MP’s need 2 wake up and smell the coffee. Brexit is a disaster and won’t end well. #CancelBrexit #stopbrexit #TheresaMay,"['stopbrexit', 'cancelbrexit', 'theresamay']"
1473015,930118004196741120,18532144,neutral,remain,2017-11-13T16:59:47.000Z,"UK parliament to have full vote on final Brexit deal with EU, Davis says.

#voteno
#cancelBrexit https://t.co/4AJ6KL9y9K","['voteno', 'cancelbrexit']"
323949,887632075356024832,18532144,negative,other,2017-07-19T11:15:52.000Z,"Margaret Thatcher’s prized ‘rebate’ dragged into Brexit bill talks.

#cancelBrexit #youknowitmakessense https://t.co/X1JnbFw7pE","['youknowitmakessense', 'cancelbrexit']"
936268,984828477718351872,27205994,positive,other,2018-04-13T16:19:40.000Z,"EugeneBearForEU looking cool on a T shirt :) EUgene Vs Brexit T Shirt
 https://t.co/Jd1Z8nn0sw #CancelBrexit #2ndReferendum #Fairsay","['2ndreferendum', 'cancelbrexit', 'fairsay']"
221917,953688055499706368,236176357,neutral,other,2018-01-17T17:58:45.000Z,"RT BREAKING NEWS: Tory government votes not to retain European human rights charter in UK law after #Brexit ANOTHER Reason to #CancelBrexit 

@SkyNews @BBCNews @LBC #c4news #skypapers #newsnight #bbcpapers #bbcdp @bbc5live #pmqs #bbcqt https://t.co/ITb5330BgN","['bbcdp', 'bbcqt', 'c4news', 'cancelbrexit', 'brexit', 'bbcpapers', 'newsnight', 'skypapers', 'pmqs']"
222734,953714476674637824,352409025,neutral,other,2018-01-17T19:43:45.000Z,"If @jeremycorbyn @UKLabour is serious about retaining these fundamental rights he must now take a stand against #Brexit 

https://t.co/x0kDDDHKQv

@Keir_Starmer @ChukaUmunna #c4news @LBC @mrjamesob @SkyNews #marr #Peston #bbcdp #newsnight #r4today #wato

#CancelBrexit #StopBrexit","['bbcdp', 'c4news', 'brexit', 'cancelbrexit', 'r4today', 'stopbrexit', 'peston', 'wato', 'marr', 'newsnight']"
244233,954833697399812096,352409025,positive,remain,2018-01-20T21:51:08.000Z,"@ImIncorrigible @LBC @SkyNews Are the mists of #Brexit, and why some politicians are so keen to risk the nation’s future prosperity, now clearing?

#c4news @mrjamesob #skypapers #marr #Peston #bbcdp #newsnight #r4today #wato @SkyNews  @BBCNews @Channel4News @eddiemair 

#brexit #CancelBrexit #StopBrexit","['bbcdp', 'c4news', 'brexit', 'cancelbrexit', 'r4today', 'stopbrexit', 'peston', 'wato', 'marr', 'newsnight', 'skypapers', 'brexit']"
