,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
1071690,1152940778018226176,2967808421,negative,other,2019-07-21T13:57:56.000Z,"Unhappy about an upcoming unelected PM? This petition calls for change. 

https://t.co/ld0JqjffOS

#ToryLeadershipContest #BorisJohnson #brexit 
#NoToBoris #YestoEurope 
 #BorisJohnsonShouldNotBePM https://t.co/gZQBTXrgxN","['notoboris', 'borisjohnson', 'brexit', 'yestoeurope', 'toryleadershipcontest', 'borisjohnsonshouldnotbepm']"
1050102,1152474825887297536,2967808421,negative,other,2019-07-20T07:06:25.000Z,"Unhappy about an upcoming unelected PM? This petition calls for change. 

https://t.co/ld0JqjffOS 

#ToryLeadershipContest #BorisJohnson #brexit 
#NoToBoris #YestoEurope 
 #BorisJohnsonShouldNotBePM https://t.co/LbT5CS1CvK","['notoboris', 'borisjohnson', 'brexit', 'yestoeurope', 'toryleadershipcontest', 'borisjohnsonshouldnotbepm']"
1060333,1152666222829494272,1247509208,neutral,remain,2019-07-20T19:46:57.000Z,#FBPE #NoToBoris #YestoEurope #Brexit https://t.co/4HjWWPuCo4,"['notoboris', 'brexit', 'fbpe', 'yestoeurope']"
1057476,1152602491411947520,863377035661647872,positive,other,2019-07-20T15:33:42.000Z,"Thousands of anti-Brexiteers join No to Boris, yes to Europe march
#Brexit #MarchForChange #NoToBoris #YesToEurope https://t.co/9BNRpoyfR4","['notoboris', 'brexit', 'marchforchange', 'yestoeurope']"
1062177,1152715573387833344,83839299,positive,leave,2019-07-20T23:03:03.000Z,"Well, that was pretty awesome, and I was proud to be a part of it. People from all parts of the UK, representing a wide spectrum of political views, all coming together to say #YestoEurope and #NoToBoris. #Brexit #MarchForChange https://t.co/fMT7rRLk92","['notoboris', 'brexit', 'marchforchange', 'yestoeurope']"
1055948,1152573114418700288,750504973,neutral,other,2019-07-20T13:36:58.000Z,Some more pics from #MarchForChange in London.  #NoToBoris #YestoEurope #Brexit https://t.co/iJ2tgk7Nii,"['notoboris', 'brexit', 'marchforchange', 'yestoeurope']"
1055325,1152560839959941120,722058271708876800,negative,other,2019-07-20T12:48:12.000Z,"On the streets of London again!

It's a bigger crowd than I expected saying #NoToBoris and #YesToEurope 

There's no mandate for a #NoDeal #Brexit. Let's have a #PeoplesVote to end this mess! https://t.co/dH4OHLcKJD","['notoboris', 'brexit', 'peoplesvote', 'yestoeurope', 'nodeal']"
1053777,1152533743766331392,29459695,negative,remain,2019-07-20T11:00:32.000Z,I don't accept that it is over. We will stop #Brexit. #MarchForChange #YestoEurope #NoToBoris #StopBrexit https://t.co/eU7dIkavmN,"['notoboris', 'brexit', 'stopbrexit', 'marchforchange', 'yestoeurope']"
1052734,1152518371432378368,912027446169489408,positive,other,2019-07-20T09:59:27.000Z,"Thanks Edwin. Great list of key #Brexit concerns.
#NoToBoris #YestoEurope https://t.co/OPe7y1kzpm","['notoboris', 'brexit', 'yestoeurope']"
1053323,1152526798795747328,596512506,negative,other,2019-07-20T10:32:56.000Z,Only 103 days until #Brexit. What can we do to prevent it? A General Strike? #NoToBoris #YestoEurope,"['notoboris', 'brexit', 'yestoeurope']"
1508383,1159367462665760768,4507647255,positive,other,2019-08-08T07:35:17.000Z,"Of course they should publish the impact of no deal papers. We deserve to know how our families will be affected.  We're being treated with contempt. All I recall hearing in 2016 is, like will be replaced with like from day one of brexit. Easy! 🙄 #Brexit #NoToBoris #YestoEurope https://t.co/UzjOHaVeU2","['notoboris', 'brexit', 'yestoeurope']"
1946580,1166023349660782592,4507647255,neutral,other,2019-08-26T16:23:24.000Z,"So.. Johnson's after a 'comprehensive' deal with America. I take it then, that 'everything' IS indeed on the table. #Brexit #RevokeA50 #NoToBoris #YestoEurope","['notoboris', 'brexit', 'yestoeurope', 'revokea50']"
1191368,1154475471532429312,1380308922,positive,remain,2019-07-25T19:36:16.000Z,"@CheshireLive @sherlock1968 @BorisJohnson Love #chester? Hate #brexit and #Boris? Join @chesterforeu

#NoToBoris
#YesToEurope https://t.co/wbRUJ7eoYR","['notoboris', 'chester?', 'boris?', 'brexit', 'yestoeurope']"
1055209,1152558598377132032,1696063290,positive,other,2019-07-20T12:39:18.000Z,"The future is Green. The future has to be Green. Nothing else will do. If you care about the UK and if you care about the planet, join the @TheGreenParty today.

#ClimateEmergency #Brexit #YestoEurope #NoToBoris https://t.co/hmuB3QYUOW","['notoboris', 'climateemergency', 'brexit', 'yestoeurope']"
1075190,1153012146558648320,318950851,negative,other,2019-07-21T18:41:32.000Z,"BBC News - Anti-Brexit protesters hold 'No to Boris' march https://t.co/St4xUuYUvy
It took me five minutes to find the ONE article on the BBC website. #BBCNews #Bias 
Unfortunately no surprise.
#YestoEurope and #NoToBoris 
#MarchForChange
#RevokeArticle50 to #Remain in the #EU","['notoboris', 'eu', 'bias', 'marchforchange', 'remain', 'yestoeurope', 'revokearticle50', 'bbcnews']"
1056900,1152591783127179264,404281100,positive,remain,2019-07-20T14:51:09.000Z,"https://t.co/9Rit0ZTDve  #Brexit #MarchforChange #NoToBoris #YestoEurope #AnotherEurope #EuropeofAllPeoples #EuropeDesGens #StopBrexit #BollockstoBrexit #UK

The #EU should move off its fixed position

Decentralise from the current federation to a CONFEDERATION like #NATO &amp; @OSCE","['notoboris', 'eu', 'nato', 'stopbrexit', 'europeofallpeoples', 'uk', 'anothereurope', 'marchforchange', 'bollockstobrexit', 'yestoeurope', 'europedesgens', 'brexit']"
1073399,1152975260196769792,930944243836882944,positive,other,2019-07-21T16:14:57.000Z,"The #MarchForChange took over #London yesterday with #protesters lining the streets. Saying #NotoBoris and #YestoEurope this marcher has T-shirts and some great insight into #Brexit's effect on #Welsh #farmers

https://t.co/IJJONAnmix","['notoboris', 'farmers', 'marchforchange', 'protesters', 'london', 'yestoeurope', 'welsh', ""brexit's""]"
1055418,1152562707138265088,29459695,neutral,remain,2019-07-20T12:55:37.000Z,@chalmersdavidn @patriciatibbels @CornishSkipper @brexit_sham @LocalHistoryGuy @jmc_64 @Geoelte_Spinne @MarieAnnUK @WonkaVite @StokeEurope I am following you all #MarchForChange #YestoEurope #NoToBoris #FBPE #FollowBackProEU #StopBrexit #IFB https://t.co/Omm6tPSWCO,"['notoboris', 'fbpe', 'stopbrexit', 'followbackproeu', 'marchforchange', 'ifb', 'yestoeurope']"
1276202,1155834627472408576,705749959631638528,neutral,remain,2019-07-29T13:37:04.000Z,"#Brexit in one picture : 

#StopBrexit #NoToBoris #NotoBrexit #YestoEurope #FBPE #SODEM https://t.co/8Sg6r49U4q","['notoboris', 'fbpe', 'stopbrexit', 'yestoeurope', 'sodem', 'brexit', 'notobrexit']"
1056700,1152587527112581120,18723848,negative,remain,2019-07-20T14:34:15.000Z,"Dani Loughran talking about the ugly economic truths of Brexit - duplicated regulations, more uncertainty, more costs for businesses.

#MarchForChange #NoToBoris #NoToBrexit #YestoEurope #WhatIsBorisSmoking #Kippergate https://t.co/xKCcW12GSS","['notoboris', 'kippergate', 'whatisborissmoking', 'marchforchange', 'notobrexit', 'yestoeurope']"
973496,1151000113030008832,832342008157052928,negative,remain,2019-07-16T05:26:26.000Z,"Tory party leadership candidates steeringbour country towards No Deal Brexit and almost certain chaos and recession, and fail to call a racist a racist. #BrexitMeansTrump #StopBrexitFixBritain #March4Change on Saturday 20 July @march_change #NoToBoris #YesToEurope https://t.co/bmRMlqIOzI","['notoboris', 'march4change', 'brexitmeanstrump', 'yestoeurope', 'stopbrexitfixbritain']"
1064808,1152849745255305216,447983131,negative,remain,2019-07-21T07:56:12.000Z,"#MarchForChange #March4Change #NoToBoris #YestoEurope #NoToBorisYesToEurope 
I'm probably going to be losing my NHS job because of #tory privatisation by the back door policies. We can't recruit because of #brexit and I'm still to hear one good reason to leave. https://t.co/8rTVCoaEea","['notoboris', 'march4change', 'notoborisyestoeurope', 'marchforchange', 'brexit', 'tory', 'yestoeurope']"
1054903,1152552789748453376,792782917638455296,positive,other,2019-07-20T12:16:13.000Z,"Can Remain now win, 100 days before Brexit? | EUROPE 
What can the Remain side do in 100 days to put a legitimate halt to Brexit? Something it’s never done before?   
#NoToBoris  #YesToEurope #March4Change
https://t.co/M9PKIEoIFM","['notoboris', 'march4change', 'yestoeurope']"
1056097,1152575767966040064,593519165,neutral,other,2019-07-20T13:47:31.000Z,"LIVE: Activists hold anti-Brexit “March for Change” in London speeches have started.
#March4Change #NoToBoris  #YesToEurope 
https://t.co/eL0DTPibmb via @YouTube","['notoboris', 'march4change', 'yestoeurope']"
1055257,1152559581383577600,792782917638455296,neutral,remain,2019-07-20T12:43:12.000Z,"#NoToBoris  #YesToEurope #March4Change 
Boris Johnson blimp lifts off outside parliament in anti-Brexit march – video https://t.co/NrYG0sJeZs","['notoboris', 'march4change', 'yestoeurope']"
1057023,1152594176195911680,870564496603049984,positive,remain,2019-07-20T15:00:40.000Z,"Fantastic crowd and brilliant speakers at #MarchForChange. Only a tiny gaggle of Tommy Robinson fans seem not to be enjoying themselves much and are shouting support for Boris Johnson and #Brexit. 
#NoToBoris #YestoEurope https://t.co/OPZ9CbhMMY","['notoboris', 'marchforchange', 'brexit', 'yestoeurope']"
1056371,1152581052185096192,3869876177,positive,other,2019-07-20T14:08:31.000Z,"Everyone at the #LeftBloc and all interested in building the leftwing anti-Brexit movement are invited to our post-demo social.

From 4:30pm in Living Space, Waterloo. Free refreshments provided 🍷

👉 https://t.co/NfhV3WVzKW

#MarchForChange #NoToBoris #YestoEurope https://t.co/k7oTaGw2kM","['notoboris', 'marchforchange', 'leftbloc', 'yestoeurope']"
1056419,1152581918426370048,921387891951063040,neutral,other,2019-07-20T14:11:57.000Z,"Thousands of people march through the streets of London against Boris and Brexit. As always @BBCNews be like

#MarchForChange #NoToBoris #NoToBrexit #YestoEurope https://t.co/fmewLgJg6y","['notoboris', 'marchforchange', 'notobrexit', 'yestoeurope']"
1065748,1152861922783404032,103029808,positive,remain,2019-07-21T08:44:36.000Z,"With the wonderfully talented @callumbeattieuk who gave a barnstorming performance if his Boris Brexit song at the #MarchForChange event.  So glad the team got him on stage! Who the f is Boris? 
#NoToBoris #NoToBrexit #YestoEurope @march_change @Devon4Europe @_Britain4Europe https://t.co/VK7ryaoUv4","['notoboris', 'marchforchange', 'notobrexit', 'yestoeurope']"
1060210,1152663341787209728,523554201,positive,other,2019-07-20T19:35:30.000Z,"Thousands of protesters have taken to the streets of central London in a #MarchForChange against #Brexit and @Conservatives leadership hopeful @BorisJohnson 💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽
#NoToBoris 
#NoToBrexit 
#YestoEurope
https://t.co/Ch8x4JjcgF","['notoboris', 'marchforchange', 'notobrexit', 'yestoeurope', 'brexit']"
1060447,1152668756142960640,27424841,positive,other,2019-07-20T19:57:01.000Z,@kimmy_belle @EveningStandard Yes thousands! I was there at the #MarchForChange where people who never marched before #brexit came out again to say #NoToBoris #YestoEurope and #Remain,"['notoboris', 'marchforchange', 'remain', 'brexit', 'yestoeurope']"
1054349,1152543469677817856,1124350302235308032,negative,remain,2019-07-20T11:39:11.000Z,Sajid Javid says the Brexit Party Ltd aren't extremists. Appeasement will be a disaster for this country. Joins us today for the #MarchForChange. Time to say #NoToBoris #NotoBrexit #NotoFascism. Together we can do this saying #YestoEurope #yestoDemocracy #yestoChange https://t.co/TIA3JGI7U7,"['notoboris', 'marchforchange', 'yestochange', 'yestodemocracy', 'yestoeurope', 'notobrexit', 'notofascism']"
1056503,1152583524056260608,925115091032461056,negative,remain,2019-07-20T14:18:20.000Z,"Boris blimp flies over Parliament Square as anti-Brexit protesters gather for major march

#MarchForChange
#NotoBoris
#YestoEurope

 https://t.co/7irFTE3Mdd","['notoboris', 'marchforchange', 'yestoeurope']"
1049028,1152411884408233984,846112244282904448,positive,other,2019-07-20T02:56:18.000Z,"“.... The anti-Brexit campaigner said that what made the votes this week “even more extraordinary” was that a quarter of the Cabinet, led by outgoing chancellor Philip Hammond, abstained.” Thus, with a spring in our step, we join #MarchForChange today.
#NoToBoris #YestoEurope https://t.co/l2d2m8AYX9","['notoboris', 'marchforchange', 'yestoeurope']"
1072121,1152948430613995520,302938456,neutral,leave,2019-07-21T14:28:21.000Z,the Brexit Wonderland crew yesterday at the #MarchForChange 🙃🇪🇺🇬🇧 #YesToEurope #NoToBoris https://t.co/FeztGGEQcO,"['notoboris', 'marchforchange', 'yestoeurope']"
1052894,1152520322429702144,222289436,neutral,leave,2019-07-20T10:07:12.000Z,"On my way to #MarchForChange . Previously I've had messages on my banners about how it isn't undemocratic to have a further referendum, but this time I've gone with an impossibility-of-achieving-the-promised-form-of-Brexit theme.

#NoToBoris 
#YestoEurope https://t.co/RDIJFFBzqT","['notoboris', 'marchforchange', 'yestoeurope']"
1044004,1152259076941844480,62928634,positive,other,2019-07-19T16:49:06.000Z,"Slightly niche march banner for #MarchForChange 

Still, better smeg than brexit. 

#NoToBoris #YestoEurope https://t.co/LCzT0xQS9E","['notoboris', 'marchforchange', 'yestoeurope']"
1057012,1152594006838304768,20794746,negative,leave,2019-07-20T15:00:00.000Z,“Change must start by stopping Brexit” @MadeleinaKay #MarchForChange #NoToBoris #YestoEurope,"['notoboris', 'marchforchange', 'yestoeurope']"
1060486,1152669723794051072,425840919,negative,remain,2019-07-20T20:00:52.000Z,"Anti-Brexit protesters hold 'No to Boris' march https://t.co/XaocMY4QoG

#MarchForChange #NoToBoris #YestoEurope","['notoboris', 'marchforchange', 'yestoeurope']"
1059347,1152643357937741824,819196471845253120,negative,other,2019-07-20T18:16:06.000Z,"@snb19692 Mr Stop Brexit wrapping up at #MarchForChange 
#NoToBoris 
#YestoEurope https://t.co/MJlxnuoRTq","['notoboris', 'marchforchange', 'yestoeurope']"
1057684,1152606515641102336,1075520691133472768,neutral,other,2019-07-20T15:49:42.000Z,"@carolJhedges @Nigel_Farage Thankyou to everyone marching today for our futures. 

For those who couldn’t make it, carry on retweeting and spreading the message #MarchForChange #NoToBoris #YestoEurope #brexit","['notoboris', 'marchforchange', 'yestoeurope', 'brexit']"
1062885,1152760626613293056,1695147684,neutral,remain,2019-07-21T02:02:05.000Z,The two sides of this #Brexit poster still add up to one thing - #brexitshambles #MarchForChange #NoToBoris #YestoEurope https://t.co/mwQ2kbsZuo,"['notoboris', 'marchforchange', 'yestoeurope', 'brexit', 'brexitshambles']"
1055879,1152571841883586560,711945679,negative,leave,2019-07-20T13:31:55.000Z,"🇪🇺🇬🇧🇬🇧🇪🇺Guardian is on it!
March for Change: anti-#Brexit protesters take to London streets https://t.co/z5WAGHUcDN
#NoToBoris #YestoEurope #NoDealBrexit #MarchForChange","['notoboris', 'marchforchange', 'yestoeurope', 'nodealbrexit']"
1057847,1152610487131136000,557943742,negative,other,2019-07-20T16:05:29.000Z,"‘No to Boris, yes to Europe’: Protesters gather for march against Brexit. #MarchForChange https://t.co/bQhRqfkEFX
#MarchForChange #RevokeA50 #NoToBoris #YestoEurope","['notoboris', 'marchforchange', 'yestoeurope', 'revokea50']"
1043737,1152254269766213632,1019952530237873920,neutral,remain,2019-07-19T16:30:00.000Z,"""For me the choice is starker than ever: a sexist Boris Johnson Brexit, or a bright future in Europe combined with a serious effort to heal the country."" 

Join us TOMORROW to say #YestoEurope #NotoBoris #NotMyPrimeMinister @march_change

https://t.co/i4OLCIqF14","['notoboris', 'notmyprimeminister', 'yestoeurope']"
1056025,1152574566008590336,750504973,positive,other,2019-07-20T13:42:44.000Z,People in England are sending a clear message about Brexit. Massive turnout at #MarchForChange in London. #NoToBoris #YestoEurope #NoToBrexit https://t.co/jZ7nNNoLiu,"['notoboris', 'notobrexit', 'marchforchange', 'yestoeurope']"
1064118,1152837406833426432,1075520691133472768,negative,remain,2019-07-21T07:07:11.000Z,"@doncasterleave @dmar317 @Femi_Sorry Leave won in a corrupt and illegal refferendum based on lies over 3 years ago when we had no idea what brexit actually meant. 

Put the decision back to the people now that we actually know what brexit looks like. #PeoplesVote #NoToBoris #YestoEurope","['notoboris', 'peoplesvote', 'yestoeurope']"
1056129,1152576614787686400,212653721,negative,remain,2019-07-20T13:50:53.000Z,#Revoke! #Remain! #Brexit is insane! #YestoEurope #NoToBoris #MarchForChange #RevokeArticle50 https://t.co/32P46mkc7O,"['notoboris', 'remain', 'revoke', 'marchforchange', 'yestoeurope', 'brexit', 'revokearticle50']"
1055076,1152556268806123520,941784833587597056,positive,other,2019-07-20T12:30:02.000Z,"Following #MarchForChange #NoToBoris #YestoEurope events today.

Well you should also follow us. We share stories of those who have changed their minds on brexit. Like Dan from Devon here....

#RemainerNow https://t.co/WIXJ3EYsMe","['notoboris', 'remainernow', 'marchforchange', 'yestoeurope']"
1058734,1152629969627074560,941784833587597056,negative,other,2019-07-20T17:22:54.000Z,"So @BBCNews did cover #MarchForChange #NoToBoris #YestoEurope rally in the end and did acknowledge it was ""thousands.""

Sadly no mention of the speakers including the #RemainerNow guys...

BBC News - Anti-Brexit protesters hold 'No to Boris' march
https://t.co/PRdL1OFvts","['notoboris', 'remainernow', 'marchforchange', 'yestoeurope']"
1071438,1152935452950896640,69558002,negative,remain,2019-07-21T13:36:47.000Z,"Some more photos of ⁦@march_change⁩ yesterday. Ppl came from across the UK to show they want #YestoEurope #NoToBoris Best option is to #RevokeRemainRebuild Everybody knows #Brexit is a crime, a con and highly damaging! Some still won’t admit it. Some make money from chaos. https://t.co/9K6e6dZ9WT","['notoboris', 'revokeremainrebuild', 'brexit', 'yestoeurope']"
1055695,1152568175344664576,912295646488559616,positive,other,2019-07-20T13:17:21.000Z,"YAY!!
#Roses4Remain - so glad the Yorks and Lancs teams met up successfully (they had a plan - unlike Brexiters!)

Hope the #RemainVoiceChoir is singing 'All Brexit deals are CR*P' !

#MarchForChange #NoToBoris #YestoEurope 
#RevokeA50 
#SaveOurStar
#witheuinspirit https://t.co/sr6eL6xbpJ","['notoboris', 'saveourstar', 'marchforchange', 'remainvoicechoir', 'yestoeurope', 'witheuinspirit', 'roses4remain', 'revokea50']"
1057171,1152596836324204544,870564496603049984,neutral,remain,2019-07-20T15:11:14.000Z,"Getting these 60 foot banners through a massive crowd took some negotiation. But we managed this much more successfully than out government has managed the #Brexit catastrophe. 
#NoToBoris #YestoEurope #StopBrexit #Cornwall https://t.co/O5Q5RguhuR","['notoboris', 'stopbrexit', 'cornwall', 'yestoeurope', 'brexit']"
1076556,1153046990269366272,351065029,negative,remain,2019-07-21T20:59:59.000Z,"MPs must find the courage to stop a mindless no-deal Brexit | Brexit | The Guardian
#NoToBoris #NotMyPM #YestoEurope #MarchForChange #RevokeArticle50 #StopBrexit  https://t.co/sa2ZyPfqbc","['notoboris', 'stopbrexit', 'marchforchange', 'notmypm', 'yestoeurope', 'revokearticle50']"
1071531,1152937375372390400,69558002,negative,remain,2019-07-21T13:44:25.000Z,Anti-Brexit protesters hold 'No to Boris' march - BBC News Also shown in ⁦@euronews⁩ and news in other EU countries. #YestoEurope #NoToBoris and #RevokeA50 chants filled Central London. ⁦@SODEMAction⁩ shouts this every day. Join us #StopBrexit  https://t.co/BJbH9bikwh,"['notoboris', 'stopbrexit', 'yestoeurope', 'revokea50']"
1061223,1152688982469304320,965092262,negative,remain,2019-07-20T21:17:24.000Z,Anti-Brexit protesters hold 'No to Boris' march https://t.co/bF9wzCS6gF #NoToBoris #NoToBrexit #YesToEurope #yestoChange #MarchForChange #RevokeRemainRebuild #StrongerTogether #FBPE,"['notoboris', 'strongertogether', 'fbpe', 'yestochange', 'marchforchange', 'notobrexit', 'yestoeurope', 'revokeremainrebuild']"
1051219,1152494394714611712,45010849,neutral,remain,2019-07-20T08:24:10.000Z,"This is why Brexit *must* be stopped. Politicians need to step up &amp; protect the UK. Or if they won't, give the people their say. Nobody voted for this...
#NoToBoris #MarchForChange #YestoEurope #RevokeArticle50 #informedConsent #StrongerTogether
#NoToBoris
https://t.co/X2CBvMgsJC","['notoboris', 'strongertogether', 'informedconsent', 'marchforchange', 'yestoeurope', 'revokearticle50']"
1037583,1152161003804790784,72684950,negative,other,2019-07-19T10:19:24.000Z,Boris blimp to fly over London during anti-Brexit protest - The Independent #NoToBoris #YesToEU #YesToEurope #RevokeArticle50  https://t.co/6NiQu28sao,"['notoboris', 'yestoeu', 'yestoeurope', 'revokearticle50']"
1027597,1151945323247472640,3824214389,neutral,remain,2019-07-18T20:02:21.000Z,"The majority of people (53%) do not think Boris Johnson will deliver Brexit by October 31st.

17% think he will.

Time to rethink this whole thing, say #NoToBoris and #yestoeurope this Saturday in central London at the march!

https://t.co/uBg8RTcoYI","['notoboris', 'yestoeurope']"
1055843,1152571140663066624,4375048277,negative,other,2019-07-20T13:29:08.000Z,Brexit?   Errr no.  #NoToBoris #YestoEurope https://t.co/wYwvU2lVah,"['notoboris', 'yestoeurope']"
1050957,1152490480858554368,792782917638455296,negative,other,2019-07-20T08:08:37.000Z,"The man in charge of Dundee’s cross-party working group on Brexit has said Nigel Farage is not welcome in the city.
#NoToBoris #YestoEurope https://t.co/jgli3ApIdj via @thecourieruk","['notoboris', 'yestoeurope']"
804774,1147082892746600448,1135664884165894144,positive,other,2019-07-05T10:00:48.000Z,"""They promised that the UK will profit from Brexit. The fact is that everybody is losing.""

On July 20th we're saying #NoToBoris and #YesToEurope.

Join us!!!

https://t.co/TECQVKPApH","['notoboris', 'yestoeurope']"
1107503,1153623910887362560,112282562,negative,remain,2019-07-23T11:12:28.000Z,Thanks @Conservatives you’ve inflicted #Brexit on this country and now you’re inflicting #BorisJohnson on us all as #NextPrimeMinister #NotMyPM #NoToBoris #yestoeurope,"['notoboris', 'yestoeurope', 'borisjohnson', 'nextprimeminister', 'notmypm', 'brexit']"
1051965,1152506295104286720,148809384,negative,remain,2019-07-20T09:11:27.000Z,"I feel as though #NoToBoris is weakened somewhat by also being #YestoEurope

Not wanting Boris Johnson to be PM is something we can all get behind. This Implies that Boris Johnson IS Brexit and implicitly forces leavers onto his side.

So #NoToBoris #BrexitIsASeparateIssue","['notoboris', 'yestoeurope', 'brexitisaseparateissue']"
1211803,1154783556742369280,705749959631638528,neutral,remain,2019-07-26T16:00:29.000Z,"I would delete #Brexit instantly and without hesitating any micro second. 

#StopBrexit #NoToBoris #NotoBrexit #yestoeurope #FBPE #SODEM https://t.co/UHYoXNRz4b","['notoboris', 'yestoeurope', 'fbpe', 'stopbrexit', 'sodem', 'brexit', 'notobrexit']"
1056521,1152583871164243968,354215133,negative,other,2019-07-20T14:19:43.000Z,"No, we don't want to get on with Brexit!! #marchforchange #YestoEurope #NoToBoris https://t.co/sZMeXZwDNH","['notoboris', 'yestoeurope', 'marchforchange']"
1057756,1152608287214460928,726279932096176128,negative,remain,2019-07-20T15:56:44.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/FbbrTST2B9","['notoboris', 'yestoeurope', 'marchforchange']"
1057504,1152602928856915968,726279932096176128,negative,remain,2019-07-20T15:35:27.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/D1nd8LtLe4","['notoboris', 'yestoeurope', 'marchforchange']"
1057765,1152608457633218560,726279932096176128,negative,remain,2019-07-20T15:57:25.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/GIY2UHIFuD","['notoboris', 'yestoeurope', 'marchforchange']"
1055678,1152567847920513024,792782917638455296,neutral,other,2019-07-20T13:16:03.000Z,"Thousands of pro-EU demonstrators are taking part in the anti-Brexit #MarchforChange today, turning Park Lane into a sea of blue flags.
#NoToBoris #YestoEurope
https://t.co/0k2Tn8Z9pU","['notoboris', 'yestoeurope', 'marchforchange']"
1058155,1152617708539777024,726279932096176128,negative,remain,2019-07-20T16:34:10.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/age3ZTcS6w","['notoboris', 'yestoeurope', 'marchforchange']"
1057531,1152603299641737216,726279932096176128,negative,remain,2019-07-20T15:36:55.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/Rr1EBZKO9N","['notoboris', 'yestoeurope', 'marchforchange']"
1058228,1152619425444573184,726279932096176128,negative,remain,2019-07-20T16:41:00.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/TdW1v492iC","['notoboris', 'yestoeurope', 'marchforchange']"
1058234,1152619542549532672,726279932096176128,negative,remain,2019-07-20T16:41:28.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/3JXKDTNEdg","['notoboris', 'yestoeurope', 'marchforchange']"
1057773,1152608825691856896,726279932096176128,negative,remain,2019-07-20T15:58:53.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/RVtrQ70nIL","['notoboris', 'yestoeurope', 'marchforchange']"
1060527,1152670501199917056,2330060305,neutral,other,2019-07-20T20:03:57.000Z,"RT @BremainInSpain Thousands of pro-EU demonstrators are taking part in the anti-Brexit #MarchforChange today, turning Park Lane into a sea of blue flags. #NoToBoris #YestoEurope https://t.co/lhlYYalQP1 …","['notoboris', 'yestoeurope', 'marchforchange']"
1053689,1152532609005694976,726279932096176128,negative,remain,2019-07-20T10:56:01.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/H3MgOdesnt","['notoboris', 'yestoeurope', 'marchforchange']"
1053709,1152532973234917376,726279932096176128,negative,remain,2019-07-20T10:57:28.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/2HPRFbPxQS","['notoboris', 'yestoeurope', 'marchforchange']"
1053885,1152535419998941184,726279932096176128,negative,remain,2019-07-20T11:07:11.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/miUEkaHUR7","['notoboris', 'yestoeurope', 'marchforchange']"
1053901,1152535631295332352,726279932096176128,negative,remain,2019-07-20T11:08:02.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/6AzEwNQoRS","['notoboris', 'yestoeurope', 'marchforchange']"
1058162,1152618041122967552,726279932096176128,negative,remain,2019-07-20T16:35:30.000Z,"We need to stop Brexit, it will be a disaster for the UK. #marchforchange #YestoEurope #NoToBoris https://t.co/SN1jY3lNtx","['notoboris', 'yestoeurope', 'marchforchange']"
1059269,1152641803209887744,1127284685728624640,negative,other,2019-07-20T18:09:55.000Z,"#MarchForChange saying #NoToBoris  and #YesToEurope! Saying no to tiny minority extremists that want hard  Brexit.
Will of the people is a lie. Only tiny 6m extremists wants hard Brexit!
88% 45m electorate don't!
#RevokeArticle50 https://t.co/KSsfV8KIS2","['notoboris', 'yestoeurope', 'marchforchange', 'revokearticle50']"
1059645,1152650184523997184,1127284685728624640,negative,other,2019-07-20T18:43:13.000Z,"@BBCNews @BBCPolitics #MarchForChange saying #NoToBoris and #YesToEurope!
Saying no to tiny minority extremists that want hard Brexit.
Will of the people is a lie.
88% 45m electorate don't!
We are majority now 100x more then all Conservative party members.
#RevokeArticle50
https://t.co/XGwUcaYdz1","['notoboris', 'yestoeurope', 'marchforchange', 'revokearticle50']"
1059574,1152648639623434240,1127284685728624640,negative,other,2019-07-20T18:37:05.000Z,"@UKMoments #MarchForChange saying #NoToBoris and #YesToEurope! Saying no to tiny minority extremists that want hard Brexit.
Will of the people is a lie. Only tiny 6m extremists wants hard Brexit!
88% 45m electorate don't!
#RevokeArticle50
https://t.co/XGwUcaYdz1","['notoboris', 'yestoeurope', 'marchforchange', 'revokearticle50']"
