,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
1364174,925599307692216320,88251779,neutral,remain,2017-11-01T05:44:06.000Z,Whitehall staffing levels balloon to cope with Brexit https://t.co/4dZx21MaNp #StopBrexit #brexitwontwork,"['stopbrexit', 'brexitwontwork']"
1347993,924880001043976192,88251779,negative,remain,2017-10-30T06:05:50.000Z,Labour leads Lords plot to inflict defeat on Government's Brexit plans https://t.co/SUdOYJLcEy #StopBrexit #brexitwontwork,"['stopbrexit', 'brexitwontwork']"
1466366,929957718651297792,88251779,neutral,remain,2017-11-13T06:22:52.000Z,"Theresa May ""taken hostage"" by Johnson and Gove over Brexit https://t.co/Hrq94hQ6tG #StopBrexit #brexitwontwork","['stopbrexit', 'brexitwontwork']"
1364247,925605214027223040,88251779,neutral,remain,2017-11-01T06:07:34.000Z,"I'm reading 5,000 more Brexit jobs at tax office via the Metro app #StopBrexit #brexitwontwork https://t.co/i1pEPlEFTN","['stopbrexit', 'brexitwontwork']"
1367773,925706130973655040,88251779,neutral,remain,2017-11-01T12:48:35.000Z,"Brexit: Whitehall headcount to balloon by 8,000 workers https://t.co/oZZEJx3eBW #StopBrexit #brexitwontwork","['stopbrexit', 'brexitwontwork']"
1214072,920221303411564544,780840449963532160,negative,other,2017-10-17T09:33:50.000Z,RT TakingJobs: Brexit talks 'could collapse within weeks' https://t.co/4PSXvzhbfq #StopBrexit #brexitwontwork,"['stopbrexit', 'brexitwontwork']"
1198121,919700306652549120,780840449963532160,neutral,remain,2017-10-15T23:03:34.000Z,"RT BritainStays: This is why we’re taking David Davis to court over Brexit 
#stopbrexit
#brexitwontwork
https://t.co/rRburaZxsI","['stopbrexit', 'brexitwontwork']"
1492662,930680113938694144,88251779,negative,remain,2017-11-15T06:13:25.000Z,"Theresa May faces Brexit rebellion as at least 15 Tory MPs threaten to side with Labour against departure date https://t.co/Xma2LtAywS via @telegraphnews Mutineers? No, they’re Democrats or pre UKIP Conservatives #StopBrexit #brexitwontwork","['stopbrexit', 'brexitwontwork']"
1285599,922512273486295040,88251779,negative,remain,2017-10-23T17:17:20.000Z,"Liam Fox suppressing damage of no deal Brexit, say SNP https://t.co/SE7aQte2ZC #StopBrexit #brexitwontwork","['stopbrexit', 'brexitwontwork']"
1505400,931032008884711424,88251779,neutral,remain,2017-11-16T05:31:43.000Z,Scots Tory 'mutineer' defends position on Brexit Bill https://t.co/0QGYKDs10z #StopBrexit #brexitwontwork,"['stopbrexit', 'brexitwontwork']"
1507468,931092103580585984,747436971417559040,negative,remain,2017-11-16T09:30:31.000Z,"U.K. faces threat of ""major border disruptions"" after Brexit, lawmakers say the government so far has undertaken “insufficient contingency planning” to prepare the Border Force
#stopbrexit
#brexitwontwork
https://t.co/02W7KlTkbt via @bpolitics","['stopbrexit', 'brexitwontwork']"
1316232,923414808690601984,88251779,positive,other,2017-10-26T05:03:41.000Z,SNP's Alyn Smith: Brexit Britain is breaching Ireland's Good Friday Agreement https://t.co/Hy32zkEOdI #StopBrexit #brexitwontwork,"['stopbrexit', 'brexitwontwork']"
1213739,920215313970548736,88251779,neutral,remain,2017-10-17T09:10:02.000Z,"Scots job exodus planned after a 'no deal' Brexit, warns top expert https://t.co/760cxGLQXV #StopBrexit #brexitwontwork","['stopbrexit', 'brexitwontwork']"
1213794,920216224835031040,780840449963532160,neutral,remain,2017-10-17T09:13:39.000Z,"Scots job exodus planned after a 'no deal' Brexit, warns top expert https://t.co/k28rCXSCvn #StopBrexit #brexitwontwork","['stopbrexit', 'brexitwontwork']"
1505440,931035642078859264,88251779,negative,remain,2017-11-16T05:46:09.000Z,I'm reading ‘Brexit mutineer’ MP target of online threats via the Metro app #StopBrexit #brexitwontwork https://t.co/25Yz50NNXb,"['stopbrexit', 'brexitwontwork']"
1161831,918451002809962496,747436971417559040,neutral,remain,2017-10-12T12:19:17.000Z,"Leaving EU without a trade deal will cost £400bn (£11,500 per person) by 2030
#brexitwontwork 
#stopbrexit
#brexit
https://t.co/3Wv4HeJ1dh","['stopbrexit', 'brexitwontwork', 'brexit']"
1173575,918755025945616384,780840449963532160,negative,remain,2017-10-13T08:27:22.000Z,"HMG cannot keep hiding the #brexit impact reports. 
#brexitwontwork
#stopbrexit
 https://t.co/COpqES1dBu via bpolitics","['stopbrexit', 'brexitwontwork', 'brexit']"
1173576,918755030089523200,780840449963532160,negative,remain,2017-10-13T08:27:23.000Z,"RT BritainStays: HMG cannot keep hiding the #brexit impact reports. 
#brexitwontwork
#stopbrexit
 https://t.co/COpqES1dBu via bpolitics","['stopbrexit', 'brexitwontwork', 'brexit']"
1173545,918754493663195136,747436971417559040,negative,remain,2017-10-13T08:25:15.000Z,"HMG cannot keep hiding the #brexit impact reports. 
#brexitwontwork
#stopbrexit
 https://t.co/j3s7mNweNc via @bpolitics","['stopbrexit', 'brexitwontwork', 'brexit']"
1640329,935107381037535232,88251779,neutral,remain,2017-11-27T11:25:47.000Z,I'm reading Brexit divorce bill ‘may be buried to dodge backlash’ via the Metro app #StopBrexit #brexitwontwork #brexitwonthappen https://t.co/yGZ2OKkxoI,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1560319,932767612588740608,88251779,neutral,remain,2017-11-21T00:28:23.000Z,Barnier: City firms will lose financial passports after Brexit https://t.co/bbzoOo99AT via @CityAM #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1662276,935642648165208064,88251779,negative,other,2017-11-28T22:52:45.000Z,David Davis could be held in contempt by MPs on censored Brexit papers https://t.co/XPb1O5o8MI #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1708151,937209396375015424,88251779,neutral,other,2017-12-03T06:38:27.000Z,Sturgeon: Brexit deal 'must include transition period inside single market'… https://t.co/AedXieEJTI via @pressjournal #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1697664,936655737467654144,88251779,positive,other,2017-12-01T17:58:24.000Z,"EXCLUSIVE: Brexit Secretary in threat to quit over Damian Green 'porn' storm https://t.co/mMfiO7NmrW great, #StopBrexit #brexitwontwork #brexitwonthappen","['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1664756,935770987097882624,88251779,positive,remain,2017-11-29T07:22:43.000Z,Brexit: £50bn divorce bill ‘agreed’ according to reports https://t.co/HDS0Pl7xVd #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1527481,931632416581668864,88251779,negative,remain,2017-11-17T21:17:31.000Z,Tory rebels torpedo May's plan to fix Brexit date in law https://t.co/h0AI7M54r3 #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1606431,933997210693402624,88251779,negative,remain,2017-11-24T09:54:22.000Z,Brexit lurks behind Britain’s cautious Budget https://t.co/EUjrTMMATA via @CityAM #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1637281,935046564082536448,88251779,negative,remain,2017-11-27T07:24:07.000Z,May warned to change course or risk Brexit chaos over Irish border https://t.co/Hip7JKW6kK #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1646291,935252936204193792,88251779,neutral,remain,2017-11-27T21:04:10.000Z,"Where are we up to in these Brexit talks? https://t.co/AhplxEJ550
#StopBrexit #brexitwontwork #brexitwonthappen","['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1536970,932129826403766272,88251779,neutral,remain,2017-11-19T06:14:03.000Z,Corbyn still silent on figure Labour would offer to settle Brexit divorce bill https://t.co/XAZjKiC1Sm #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1536985,932132798487515136,88251779,negative,remain,2017-11-19T06:25:52.000Z,Theresa May refuses to back down on key Brexit pledge https://t.co/BvmgBEu3rX #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1545389,932504661566873600,88251779,neutral,remain,2017-11-20T07:03:31.000Z,MPs urge UK Government to clarify Brexit Bill devolution plans… https://t.co/KaEtc2Ifhp via @pressjournal #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1718649,937556322140278784,88251779,negative,remain,2017-12-04T05:37:00.000Z,"Scotland's Brexit Minister warns EU divorce Bill is ""thoroughly disliked"" https://t.co/amuzXnG5Jt  #StopBrexit #brexitwontwork #brexitwonthappen","['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1545375,932504146359607296,88251779,negative,remain,2017-11-20T07:01:28.000Z,Scotland among hardest hit as Brexit costs every worker a week's wages - even before we leave EU https://t.co/np8OWybfk8 #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1708135,937208205574377472,88251779,neutral,other,2017-12-03T06:33:43.000Z,Scottish government vows to help Ireland fight hard border after Brexit https://t.co/sflK9EeKWg #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1589418,933476030760849408,88251779,neutral,remain,2017-11-22T23:23:23.000Z,Growth forecasts cut as productivity stalls and Brexit looms https://t.co/4kbRopGbLl #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1662280,935642807158616064,88251779,positive,remain,2017-11-28T22:53:23.000Z,UK and EU 'agree Brexit divorce bill which could reach almost £50bn' https://t.co/J7YODyKATM #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1665358,935782061411053568,88251779,negative,remain,2017-11-29T08:06:44.000Z,I'm reading ‘Brexit bung’ alarms critics on both sides via the Metro app #StopBrexit #brexitwontwork #brexitwonthappen  https://t.co/iwHnt7RDyF,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1530010,931798909294391296,88251779,neutral,other,2017-11-18T08:19:06.000Z,The Irish border has joined the divorce bill on the pile of reasons for Brexit talks being deadlocked https://t.co/OgdVNj1vVC  #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1718675,937557974205239296,88251779,negative,remain,2017-12-04T05:43:34.000Z,Scotland and Wales ‘can’t accept’ Brexit bill in current form https://t.co/nMNWNiqJvC  #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1672990,935885928190660608,88251779,positive,remain,2017-11-29T14:59:27.000Z,This is how big the €55bn Brexit divorce bill really is https://t.co/55tjAcBVPD #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1637149,935043214272352256,88251779,neutral,remain,2017-11-27T07:10:49.000Z,Fox ups Brexit ante over Irish border issue https://t.co/KevMPpRFI4 #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1701583,936855125028585472,88251779,positive,remain,2017-12-02T07:10:42.000Z,"62% of Scots want European powers moved to Holyrood after Brexit, poll finds… https://t.co/tA6Ou0lULW via @pressjournal #StopBrexit #brexitwontwork #brexitwonthappen","['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1672933,935884711397863424,88251779,positive,other,2017-11-29T14:54:37.000Z,May faces backlash over £50bn 'Brexit divorce bill' after breakthrough in talks https://t.co/9LMLe8bKkY #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1637138,935042924332703744,88251779,neutral,remain,2017-11-27T07:09:40.000Z,"Davidson says Brexit deal could be ""five-past-midnight job"" https://t.co/CvOKWlHmMm #StopBrexit #brexitwontwork #brexitwonthappen","['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1559934,932758529466945536,88251779,positive,other,2017-11-20T23:52:17.000Z,Brexit minister apologises for incorrectly saying Supreme Court had ruled Article 50 was irreversible https://t.co/sizjk5RTji #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1529926,931795754599018496,88251779,positive,remain,2017-11-18T08:06:34.000Z,Tusk gives UK new deadline  for Brexit progress https://t.co/AtM2QhVtAT #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1745982,937943969882935296,88251779,negative,remain,2017-12-05T07:17:23.000Z,Alistair Darling: Brexit will only make UK’s stagnating economy ever worse off https://t.co/89PZCKQBNw #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1637258,935045669580083200,88251779,neutral,remain,2017-11-27T07:20:34.000Z,Record tax take from financial services as Brexit crunch point nears https://t.co/9yULBnSkal via @CityAM #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1637267,935046025294831616,88251779,neutral,remain,2017-11-27T07:21:59.000Z,"Ireland promises to ""play tough""on Brexit as border issue looms https://t.co/KeBgcDuloK via @CityAM #StopBrexit #brexitwontwork #brexitwonthappen","['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1637239,935045094369095680,88251779,negative,remain,2017-11-27T07:18:17.000Z,Senior Holyrood figures in bid to avert Brexit ‘power-grab’ crisis https://t.co/uFepYWhEBH #StopBrexit #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1529950,931796558043115520,88251779,neutral,other,2017-11-18T08:09:46.000Z,EU leaders demand more money before continuing Brexit talks https://t.co/jgFruCD7S6 #StopBrexit Vote Leave’s promises can’t be delivered #brexitwontwork #brexitwonthappen,"['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1745974,937943795387256832,88251779,negative,remain,2017-12-05T07:16:41.000Z,"DUP blocks May's Brexit border deal, branding it ""Unionist nightmare"" https://t.co/amKlqPfW9x #StopBrexit #brexitwontwork #brexitwonthappen","['stopbrexit', 'brexitwontwork', 'brexitwonthappen']"
1181866,919098066707283968,88251779,negative,other,2017-10-14T07:10:29.000Z,Business warnings grow as clock ticks on Brexit talks https://t.co/wkFGsez3DN via @CityAM #StopBrexit #exitbrokenbrexit #brexitwontwork,"['stopbrexit', 'exitbrokenbrexit', 'brexitwontwork']"
1886747,941195362412396544,88251779,neutral,other,2017-12-14T06:37:15.000Z,Brexit analysis: Westminster vote makes May's negotiating hand weaker https://t.co/ShUMtmFK3v #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1915526,941951933753020416,88251779,positive,remain,2017-12-16T08:43:36.000Z,May hails EU leaders over progress on Brexit talks https://t.co/sfRPJibSwL #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1785698,938671546524225536,88251779,neutral,remain,2017-12-07T07:28:31.000Z,UK-wide Brexit deal takes a step closer after Northern Irish drama… https://t.co/7CStpd77cW via @pressjournal #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1923389,942309574002073600,88251779,neutral,remain,2017-12-17T08:24:44.000Z,"Hammond: UK is not looking for a ""Canada"" style Brexit trade deal https://t.co/67fEW5htbs via @CityAM #StopBrexit #brexitwontwork #brexitwonthappen #FBPE","['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1912639,941770341130612736,88251779,negative,remain,2017-12-15T20:42:01.000Z,Pound tumbles on Brexit doubts but FTSE 100 edges higher https://t.co/lVGdtGqv3D via @CityAM   #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1923366,942308763557560320,88251779,neutral,remain,2017-12-17T08:21:31.000Z,Tory Eurosceptics brand Hammond 'only too willing to do Brussels' bidding' over 'Brexit status quo' comments https://t.co/a2bvnI8roj #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1838839,939723751800889344,88251779,negative,remain,2017-12-10T05:09:36.000Z,Leader comment: UK-EU deal exposes the contradictions of Brexit https://t.co/VostYE9Nbg #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1846056,939945333618040832,88251779,neutral,remain,2017-12-10T19:50:05.000Z,"Britain must ‘stay aligned’ with EU post-Brexit, urges Sir Keir Starmer… https://t.co/As7Uu935nf via @pressjournalc  #StopBrexit #brexitwontwork #brexitwonthappen #FBPE","['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1838823,939722571116933120,88251779,neutral,remain,2017-12-10T05:04:54.000Z,Brexit confusion intensifies https://t.co/5CHzabVsGy #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1838820,939722031423283200,88251779,neutral,remain,2017-12-10T05:02:46.000Z,"The Brexit bill for each home in the UK is set to hit £1,400 https://t.co/70gDZXQ9A9 #StopBrexit #brexitwontwork #brexitwonthappen #FBPE","['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1902244,941552719604649984,88251779,neutral,remain,2017-12-15T06:17:16.000Z,Theresa May faces 'much bigger defeat' over vote on Brexit date https://t.co/rtWj2lzy6F  #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1859377,940465972779147264,88251779,positive,remain,2017-12-12T06:18:55.000Z,"Employer confidence at five-year low as Brexit looms, says survey https://t.co/Ko9NIwTMCr #StopBrexit #brexitwontwork #brexitwonthappen #FBPE","['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1853117,940212926476111872,88251779,negative,remain,2017-12-11T13:33:24.000Z,"More than 10,000 City jobs will leave the UK after Brexit https://t.co/jVdYVsjf6C via @CityAM #StopBrexit #brexitwontwork #brexitwonthappen #FBPE","['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1766175,938321075313799168,88251779,neutral,remain,2017-12-06T08:15:52.000Z,Labour’s Brexit muddle puts them on thin ice https://t.co/s8PzF3hEVA via @CityAM  #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1859390,940466666974171136,88251779,neutral,remain,2017-12-12T06:21:41.000Z,"Corbyn calls on May to scrap ""unnecessary"" Brexit deadline of March 2019 https://t.co/8xzV36y7uE #StopBrexit #brexitwontwork #brexitwonthappen #FBPE","['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1943600,942991996611956736,88251779,negative,remain,2017-12-19T05:36:26.000Z,"Brexit ""turning off tap"" to keep EU workers, warn Scotland's carers https://t.co/a278VrGdLi  #StopBrexit #brexitwontwork #brexitwonthappen #FBPE","['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1785653,938670597298622464,88251779,neutral,remain,2017-12-07T07:24:44.000Z,"Commons majority for soft Brexit can be achieved, insists SNP's Blackford https://t.co/RzcDFEzlW7 #StopBrexit #brexitwontwork #brexitwonthappen #FBPE","['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1876939,941000320070635520,88251779,negative,remain,2017-12-13T17:42:13.000Z,"No going back on promises made in EU-UK Brexit agreement, warns Barnier https://t.co/grYKq6irkS #StopBrexit #brexitwontwork #brexitwonthappen #FBPE","['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1849002,940124557473665024,88251779,positive,remain,2017-12-11T07:42:15.000Z,Brexit: Theresa May thinks it’s time for ‘new sense of optimism’ https://t.co/n1WXFJgbe4 #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1848969,940122900643897344,88251779,positive,remain,2017-12-11T07:35:40.000Z,"May boasts ""new sense of optimism"" in Brexit talks https://t.co/Y8pn4AZoYx #StopBrexit #brexitwontwork #brexitwonthappen #FBPE","['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1762917,938174156197199872,88251779,negative,other,2017-12-05T22:32:03.000Z,Brexit: Ruth Davidson warns PM against Northern Ireland deal https://t.co/9areclBRsw  #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1932952,942638142116556800,88251779,neutral,remain,2017-12-18T06:10:21.000Z,'I've seen secret Brexit impact papers' says SNP MP https://t.co/QIlexlJg8Q  #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1785508,938667556872900608,88251779,neutral,remain,2017-12-07T07:12:39.000Z,Unionist campaign splits over Brexit and second referendum https://t.co/LKBBUfiIfK #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1828448,939381234635026432,88251779,neutral,remain,2017-12-09T06:28:33.000Z,How Theresa May sealed a Brexit deal as her staff partied around Downing Street https://t.co/R17zgwAZja #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1940141,942822636186456064,88251779,negative,remain,2017-12-18T18:23:27.000Z,Brexit war cabinet ‘fails to agree position on UK-EU trade’ https://t.co/ZkuCRa3Kv8  #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1803278,939042903246147584,88251779,positive,remain,2017-12-08T08:04:09.000Z,BREAKING: Theresa May achieves breakthrough in Brexit negotiations https://t.co/91J84JPrNe #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1762894,938173505258049536,88251779,positive,remain,2017-12-05T22:29:28.000Z,Brexit: SNP minister wants united Holyrood voice for single market bid https://t.co/qfI6bJ5NT7  #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
1902227,941552221765947392,88251779,negative,remain,2017-12-15T06:15:17.000Z,DEBATE: Will the government’s Brexit defeat affect our exit from the EU? https://t.co/YnlB0SAOgM via @CityAM  #StopBrexit #brexitwontwork #brexitwonthappen #FBPE,"['stopbrexit', 'fbpe', 'brexitwontwork', 'brexitwonthappen']"
