,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
101,101,101,101,101,101,101,244453,747294884571156480,95882055,negative,other,2016-06-27T05:05:59.000Z,Boris has shit himself over the weekend. People voted to be out properly. No freedom of movement. Get a grip son. #indyref2 #ProEU #Brexit,"['proeu', 'indyref2', 'brexit']"
102,102,102,102,102,102,102,116341,747050458469007360,2656251778,positive,leave,2016-06-26T12:54:43.000Z,Strong @UKLabour paired up with @LibDems to challenge brexit and keep us in EU. It's what we need #wearethe48 #proEU #love,"['proeu', 'love', 'wearethe48']"
103,103,103,103,103,103,103,706964,748115281726234624,2603308723,neutral,other,2016-06-29T11:25:57.000Z,"#ProEU #rally held in central London

#brexit https://t.co/owjXl6ac5v https://t.co/tIFL8CPiby","['proeu', 'rally', 'brexit']"
104,104,104,104,104,104,104,2401367,777394585601470464,1931515028,positive,other,2016-09-18T06:31:27.000Z,This is Tim Farron's chance to speak for the 48 per cent https://t.co/PAuGFHIkJR #Brexit #strongerin #proEU #NoDust #SavingLabour #Refugees,"['proeu', 'refugees', 'strongerin', 'brexit', 'savinglabour', 'nodust']"
105,105,105,105,105,105,105,2063282,766746074350546944,252276052,negative,remain,2016-08-19T21:18:04.000Z,Brexit pushes Opel to cut staff hours in Germany - https://t.co/FGC7OSCNe4 #Brexit #Bremain #ProEU #strongerin #VoteRemain #StrongerTogether,"['proeu', 'strongerin', 'brexit', 'strongertogether', 'voteremain', 'bremain']"
106,106,106,106,106,106,106,329537,747413476352663552,2154657479,negative,leave,2016-06-27T12:57:13.000Z,My assumption is there won't be any #Brexit . We all know the underlying consequences that follow afterwards. #ProEU fuck #UKIP,"['proeu', 'ukip', 'brexit']"
107,107,107,107,107,107,107,791250,748400485019820032,34230483,positive,other,2016-06-30T06:19:14.000Z,#UKPolitics @Conservatives Cannot see a #ProEU #PM Leading #Government:The #People Majority-Voted #Brexit:Many suggest #CrossParty,"['proeu', 'ukpolitics', 'pm', 'crossparty', 'brexit:many', 'government:the', 'people']"
108,108,108,108,108,108,108,678924,748089422554501120,43155698,negative,remain,2016-06-29T09:43:11.000Z,Brexit people moan at us for being upset. Do they realise they've fucked up the whole country? 😰 #farageout #ProEurope #ProEU #votein,"['proeu', 'votein', 'farageout', 'proeurope']"
109,109,109,109,109,109,109,2320150,774769101646524416,252276052,neutral,other,2016-09-11T00:38:43.000Z,Wonder if @Eurosport_UK will change its name once tossers @Nigel_Farage @BorisJohnson @DavidDavisMP get there #Brexit way #VoteRemain #ProEU,"['proeu', 'voteremain', 'brexit']"
110,110,110,110,110,110,110,2021081,765488261141786624,252276052,positive,leave,2016-08-16T09:59:58.000Z,Away to the seaside before #Brexit makes fish and chips become a luxury food..... well done @Nigel_Farage @BorisJohnson #VoteRemain #ProEU,"['proeu', 'voteremain', 'brexit']"
111,111,111,111,111,111,111,2263384,773159295433203712,252276052,neutral,remain,2016-09-06T14:01:55.000Z,@theresa_may you were #VoteRemain but now you have turned traitor and sided with #Brexit and that numpty @DavidDavisMP #StrongerIn #ProEU,"['proeu', 'voteremain', 'brexit', 'strongerin']"
112,112,112,112,112,112,112,2015501,765246002743902208,901703629,negative,remain,2016-08-15T17:57:19.000Z,"I follow ALL #Remain #ProEU #BetterIn #voteremain accounts, because I firmly believe in European cooperation. Stop the Brexit nonsense!","['remain', 'proeu', 'betterin', 'voteremain']"
113,113,113,113,113,113,113,2066739,766938639821598720,749925932534788096,positive,other,2016-08-20T10:03:15.000Z,Interesting read. #Brexit plan by @peterc0206 https://t.co/ZTpaVUdhpK #remain #proEU,"['remain', 'proeu', 'brexit']"
114,114,114,114,114,114,114,618642,747851484335869952,254321788,positive,leave,2016-06-28T17:57:42.000Z,How about @LeanneWood lead a #proEU rally at RCT. accept democracy #Brexit #Remain  #senedd @Nigel_Farage @NeilUKIP https://t.co/mjNT7JbeHw,"['remain', 'proeu', 'brexit', 'senedd']"
115,115,115,115,115,115,115,2066828,766942561084829696,749925932534788096,neutral,remain,2016-08-20T10:18:50.000Z,Getting that #Brexit Deal https://t.co/ImwyX1hiEN via @tony_nog #remain #proEU #proremain,"['remain', 'proeu', 'proremain', 'brexit']"
116,116,116,116,116,116,116,2074877,767415162320068608,749925932534788096,positive,other,2016-08-21T17:36:47.000Z,Great summary of the current positions. Wwll worth the quick read. https://t.co/TJApOzM03G #remain #stay #brexit #proEU,"['remain', 'proeu', 'stay', 'brexit']"
117,117,117,117,117,117,117,1587512,754675514107895808,527372536,neutral,remain,2016-07-17T13:53:58.000Z,"After @vote_leave+#BRexit it is the #proEU #remain-rs #LibDems+ international #socialists who have chip on their shoulder :)
@AdamShrimpton","['socialists', 'proeu', 'remain-rs', 'libdems']"
118,118,118,118,118,118,118,1153457,805499320942362624,347510048,negative,other,2016-12-04T19:49:38.000Z,"#UK, #EU -- Powerful forces of the #proEU lobby strike a blow against #Brexit. Here`s how we fight back https://t.co/OMlVtmkIXm","['brexit', 'eu', 'uk', 'proeu']"
119,119,119,119,119,119,119,1319713,810853235682590720,252276052,positive,other,2016-12-19T14:24:10.000Z,#brexit #brexitshambles #BrexitBritain this is britain before it was in @Europarl_EN @EU_Commission dear @Nigel_Farage @theresa_may #ProEU https://t.co/ii1wg6ZA3L,"['brexitbritain', 'proeu', 'brexitshambles', 'brexit']"
120,120,120,120,120,120,120,1396490,814925208410877952,124219310,neutral,other,2016-12-30T20:04:44.000Z,#ProEU #fightback: @WINGALLUP #EoY 2016 #poll on #UK #Brexit U-turn https://t.co/fbTBH8lZBO @indy100 @independent @Jessica_E_Brown,"['eoy', 'proeu', 'fightback', 'brexit', 'uk', 'poll']"
121,121,121,121,121,121,121,495599,791992301581111296,789761823738368000,negative,other,2016-10-28T13:17:33.000Z,Manufacturers demand Britain be allowed to continue trading with EU https://t.co/Yc15BYvPjg via @MailOnline #BREXIT #EU #PROEU,"['eu', 'brexit', 'proeu']"
122,122,122,122,122,122,122,1449566,817109650311102464,550415486,positive,other,2017-01-05T20:44:56.000Z,@LBC Great signing for the station covering the biggest #proEU area in the country. #Windupradio #LBC #LordHawHaw #Brexit ❤️#EU,"['lordhawhaw', 'proeu', 'brexit', 'lbc', 'windupradio']"
123,123,123,123,123,123,123,1120405,804450200035164160,476919502,negative,remain,2016-12-01T22:20:48.000Z,Begone troll! 😆🇪🇺#Remain #Brexit #brexitshambles #proEU #ParliamentisSovereign https://t.co/FmGPZF3pNF,"['parliamentissovereign', 'proeu', 'brexit', 'brexitshambles']"
124,124,124,124,124,124,124,75574,783422485601673216,168161185,positive,leave,2016-10-04T21:44:10.000Z,"Couldn't agree more. Current Brexit plan = unicorns, fairy dust and magic beans #ProEU @Anna_Soubry https://t.co/IwGYlj54VM",['proeu']
125,125,125,125,125,125,125,603849,794262403307356160,252276052,positive,remain,2016-11-03T19:38:08.000Z,Dear @BorisJohnson @theresa_may @Nigel_Farage @BillCashMP @UKIP @DavidDavisMP good verdict in high court against #Brexit #Article50 #ProEU,"['proeu', 'article50', 'brexit']"
126,126,126,126,126,126,126,346490,788713567591788544,252276052,positive,other,2016-10-19T12:09:02.000Z,#Brexit #VoteRemain #StrongerIn #ProEU #ProEUROPE @JunckerEU @EU_Commission @Europarl_EN dont forget about the 48% #Bremainers #ForEurope https://t.co/KHfJ31s3uF,"['proeu', 'brexit', 'bremainers', 'proeurope', 'voteremain', 'foreurope', 'strongerin']"
127,127,127,127,127,127,127,1724,782132825051000832,1665031826,positive,other,2016-10-01T08:19:31.000Z,Has #Brexit increased #proEU sentiment in #Europe?https://t.co/leStfD1ZN6,"['proeu', 'brexit', 'europe?https://t.co/lestfd1zn6']"
128,128,128,128,128,128,128,1394313,814823602495299584,156996670,neutral,other,2016-12-30T13:21:00.000Z,#UK PM @theresa_may faces 2017 #proEU #Brexit #fightback https://t.co/dG8HqKOT4P @jessicaelgot @guardian @joecarberryUK @ElspethHoskins,"['proeu', 'brexit', 'fightback', 'uk']"
129,129,129,129,129,129,129,25454,782606900986871808,759791193534242816,neutral,other,2016-10-02T15:43:19.000Z,We need to fight against #Brexit 💪 join the #LibDemFightback - the only #proEU party! https://t.co/puzSPmixeP https://t.co/qPE9bYejRg,"['proeu', 'brexit', 'libdemfightback']"
130,130,130,130,130,130,130,1357896,812639230748925952,156996670,neutral,remain,2016-12-24T12:41:05.000Z,New #survey #Wolverhampton #Dudley @expressandstar readers shift from #Brexit to #proEU #UKinEU https://t.co/1uObHwuKQM #StopBrexit,"['proeu', 'brexit', 'survey', 'stopbrexit', 'dudley', 'ukineu', 'wolverhampton']"
131,131,131,131,131,131,131,687725,795686406530236416,711936734158856192,negative,remain,2016-11-07T17:56:37.000Z,"because the #Tories are against #democracy.  #ProEU #Brexit is a disaster, administered by old guard. #defunct https://t.co/Uic47JCMF8","['proeu', 'defunct', 'brexit', 'democracy', 'tories']"
132,132,132,132,132,132,132,891305,798154564562223104,351789144,positive,other,2016-11-14T13:24:11.000Z,I really hope this materialises https://t.co/IJcJZebIJL @Independent #Europe #Brexit #ProEU @CharlesGoerens,"['proeu', 'europe', 'brexit']"
133,133,133,133,133,133,133,1345933,811951319967760384,1064199554,neutral,leave,2016-12-22T15:07:34.000Z,"Somebody DO SOMETHING! 
Status of the #Irish in #Britain could change after #Brexit says #PrimeMinister https://t.co/3Ra8vhGD5f #ProEU","['proeu', 'irish', 'primeminister', 'brexit', 'britain']"
134,134,134,134,134,134,134,1409979,815836358623301632,719983077360078848,neutral,other,2017-01-02T08:25:20.000Z,#Bresistance #brexit my front garden. #nobrexit #EU #proEU https://t.co/6DPHgzqpWp,"['proeu', 'nobrexit', 'bresistance', 'brexit', 'eu']"
135,135,135,135,135,135,135,551394,793807672013389824,1064199554,neutral,other,2016-11-02T13:31:11.000Z,#EwanMcGregor 'totally confused' about #ScottishIndependence after #Brexit vote https://t.co/mrD6P3yjwI #NotMyVote #WeAreThe48 #ProEU,"['proeu', 'notmyvote', 'scottishindependence', 'ewanmcgregor', 'brexit', 'wearethe48']"
136,136,136,136,136,136,136,895429,798260579970514944,94152234,positive,other,2016-11-14T20:25:27.000Z,Thanks @nickreeves9876 for adding me to the Pro-EU Campaigners list! Let's make some noise! #brexit #ProEU #sropbrexit,"['proeu', 'sropbrexit', 'brexit']"
137,137,137,137,137,137,137,32075,782740332412805120,252276052,positive,leave,2016-10-03T00:33:32.000Z,@LiamFoxMP @BorisJohnson @DavidDavisMP the three #Brexit #Stooges. God help britain with these clowns inc @Nigel_Farage @theresa_may #ProEU,"['proeu', 'stooges', 'brexit']"
138,138,138,138,138,138,138,1320234,810873339527000064,252276052,negative,remain,2016-12-19T15:44:04.000Z,Every decent person #Bremain #VoteRemain please boycott @dailyexpressuk @DailyMailUK @TheSun as they are #brexit propoganda bullshit #ProEU,"['proeu', 'voteremain', 'bremain', 'brexit']"
139,139,139,139,139,139,139,40981,782898508202385408,252276052,negative,remain,2016-10-03T11:02:04.000Z,@UKParliament if @Conservatives telling @UKLabour to keep quiet in @HouseofCommons cos they lost the election #Brexit #VoteRemain #ProEU,"['proeu', 'voteremain', 'brexit']"
140,140,140,140,140,140,140,322994,788264085876011008,252276052,positive,remain,2016-10-18T06:22:57.000Z,@UKIP in tatters @Nigel_Farage Good news. Just desserts for #Brexit #VoteRemain #StrongerIn @JunckerEU @EU_Commission @NewEuropeans #ProEU,"['proeu', 'voteremain', 'brexit', 'strongerin']"
141,141,141,141,141,141,141,931243,798953749838434304,476919502,neutral,remain,2016-11-16T18:19:52.000Z,Guide to EU Citizenship #Remain #brexitshambles #Brexit #proeu  https://t.co/O5KUG6Ss0p,"['remain', 'brexit', 'brexitshambles', 'proeu']"
142,142,142,142,142,142,142,1171183,805884898275946496,351065029,negative,leave,2016-12-05T21:21:47.000Z,Federalism Week - Being German- The federal way of life https://t.co/4zL853UEO3 via @wordpressdotcom #brexit #ProEu #leave #remain,"['remain', 'leave', 'proeu', 'brexit']"
143,143,143,143,143,143,143,941870,799244634048397312,476919502,negative,other,2016-11-17T13:35:44.000Z,Petition: Formally consult resident EU citizens on whether the UK should leave the EU . https://t.co/C1TMdlXvgD #Brexit #Remain #proEU,"['remain', 'proeu', 'brexit']"
144,144,144,144,144,144,144,1236271,807435324842450944,476919502,positive,other,2016-12-10T04:02:37.000Z,And we were a VIP member too with the best deal of all. And what do we do? We throw it all away like spoilt brats. #Brexit #Remain #proEU https://t.co/9IL5bVWIHl,"['remain', 'proeu', 'brexit']"
145,145,145,145,145,145,145,1236261,807433825588572160,476919502,neutral,remain,2016-12-10T03:56:40.000Z,So sad that this is true. I had such high hopes for Corbyn but I'm one of the abandoned two-thirds. @jeremycorbyn #Remain #Brexit #proEU https://t.co/AD5ceiDpVk,"['remain', 'proeu', 'brexit']"
146,146,146,146,146,146,146,1024136,801604050915573760,476919502,positive,remain,2016-11-24T01:51:13.000Z,I just made a donation to help @SarahJOlney1 win the Richmond Park  https://t.co/55ZOSim82L #Remain #Brexit #proEU #brexitshambles,"['remain', 'proeu', 'brexit', 'brexitshambles']"
147,147,147,147,147,147,147,1154693,805535338009686016,476919502,positive,remain,2016-12-04T22:12:45.000Z,Let Brexit Happen. Let People Learn https://t.co/b3uAA9OIxs # via @HuffPostUKPol Not a chance! #Remain #Brexit #brexitshambles #proEU,"['remain', 'proeu', 'brexit', 'brexitshambles']"
148,148,148,148,148,148,148,1194871,806347308665278464,476919502,neutral,other,2016-12-07T03:59:14.000Z,LSE BREXIT – Brexit is not the will of the British people – it never has been #Remain #Brexit #brexitshambles #proEU https://t.co/fIoFk4hVHH,"['remain', 'proeu', 'brexit', 'brexitshambles']"
149,149,149,149,149,149,149,635548,794618279570640896,527372536,negative,leave,2016-11-04T19:12:15.000Z,"#Remain + #proEU judges 'declare war on #democracy' by defying 17.4m #Brexit voters =&gt; constitutional crisis.
https://t.co/j1ktvg3Hlg","['remain', 'proeu', 'brexit', 'democracy']"
150,150,150,150,150,150,150,1236631,807470577783017472,476919502,positive,remain,2016-12-10T06:22:42.000Z,Oh dear ... https://t.co/8fdihiU6ts #Remain #Brexit #BrexitShambles #ParliamentisSovereign #proEU https://t.co/HgX5pA9ZPT,"['remain', 'proeu', 'brexit', 'parliamentissovereign', 'brexitshambles']"
151,151,151,151,151,151,151,966069,799978642080141312,1064199554,neutral,remain,2016-11-19T14:12:25.000Z,It’s a #Eurosceptic fantasy that the ‘#Anglosphere’ wants #Brexit https://t.co/Q3Ivjx1BXf #ProEU #CommowealthISRedundant #Remain #Bremain,"['remain', 'proeu', 'commowealthisredundant', 'brexit', 'bremain', 'eurosceptic']"
152,152,152,152,152,152,152,1242772,807716702897180672,476919502,positive,other,2016-12-10T22:40:43.000Z,I just supported this case! https://t.co/AK5mxf9UZU via @CrowdJustice #Remain #BrexitShambles #loveEU #ParliamentisSovereign #Brexit #proEU,"['remain', 'proeu', 'loveeu', 'brexit', 'parliamentissovereign', 'brexitshambles']"
153,153,153,153,153,153,153,1367163,813420657564385280,476919502,negative,remain,2016-12-26T16:26:12.000Z,"It's not a shock to Remainers, now the majority. #Remain #BrexitShambles #Brexit #loveEU #proEU #ParliamentisSovereign https://t.co/f6iVGvozsQ","['remain', 'proeu', 'loveeu', 'brexit', 'parliamentissovereign', 'brexitshambles']"
154,154,154,154,154,154,154,934835,799095475538432000,476919502,neutral,other,2016-11-17T03:43:02.000Z,UK faces £100bn Brexit hole in budget #brexitshambles #Brexit #Remain #StrongerIN #ProEU #ParliamentisSovereign  https://t.co/p9ojV4iNLd,"['remain', 'proeu', 'strongerin', 'brexit', 'parliamentissovereign', 'brexitshambles']"
155,155,155,155,155,155,155,1302750,810022537472200704,719983077360078848,neutral,other,2016-12-17T07:23:17.000Z,On the commmute reading my new European. 👇🏼 #brexit #brexit #proEU #remainer #neweuropean #paper https://t.co/9iKryScGdU,"['remainer', 'paper', 'proeu', 'neweuropean', 'brexit']"
156,156,156,156,156,156,156,1011168,801367486688018432,81302916,positive,leave,2016-11-23T10:11:12.000Z,Why Germany would be more sympathetic to #Scottish_independence after #Brexit - if #SNP stays #pro_EU.  https://t.co/Ep9HOM7RDN,"['scottish_independence', 'snp', 'brexit', 'proeu']"
157,157,157,157,157,157,157,1966364,875993459664064512,179561005,neutral,other,2017-06-17T08:28:10.000Z,Perhaps the Brexit talks could be a renegotiation of our place within the EU:  https://t.co/ffE7SXjQqL #Breixt #ProEU,"['breixt', 'proeu']"
158,158,158,158,158,158,158,370777,827297122349379584,50593665,neutral,remain,2017-02-02T23:26:19.000Z,Why oh why #Brexit #Brexitshambles #proEU https://t.co/3CRoIuA7GB,"['brexitshambles', 'brexit', 'proeu']"
159,159,159,159,159,159,159,46344,819662529765015552,719983077360078848,neutral,remain,2017-01-12T21:49:10.000Z,This #Brexit #brexitshambles  #remain #proEU #eu #nationalshame https://t.co/D63PxfXv7H,"['eu', 'proeu', 'nationalshame', 'remain', 'brexit', 'brexitshambles']"
160,160,160,160,160,160,160,652055,837761847369609216,719983077360078848,negative,remain,2017-03-03T20:29:23.000Z,"Still proud to say i voted remain. Hate Brexit. Go on say what you want, I'll always hate it. #brexit #remain #eu #proeu #broken https://t.co/u4YxwCkM9e","['eu', 'proeu', 'remain', 'broken', 'brexit']"
161,161,161,161,161,161,161,1899586,874196456445538304,185789804,positive,other,2017-06-12T09:27:31.000Z,Damian Green: May's loyal political friend and #pro-EU advocate #GE2017 #Brexit  https://t.co/mZhuZxMU12,"['ge2017', 'brexit', 'proeu']"
162,162,162,162,162,162,162,457745,830376074735403008,40047786,negative,other,2017-02-11T11:20:58.000Z,Regardless of #ProEU/ #brexit views. The #Euro is flawed. Just ask the #Greeks/ #portugese. With #brexit are the #germans getting worried.,"['greeks', 'portugese', 'proeu', 'brexit', 'euro', 'germans']"
163,163,163,163,163,163,163,1016819,847204439228383232,4588060343,negative,other,2017-03-29T21:50:53.000Z,I am disgusted by #brexit #Article50 #TheresaMay #britain #uk #LeaveEU It is #madness #insanity #tragic #mistake I am #proeu #proudeuropean,"['leaveeu', 'proeu', 'proudeuropean', 'article50', 'mistake', 'insanity', 'uk', 'britain', 'brexit', 'madness', 'tragic', 'theresamay']"
164,164,164,164,164,164,164,235416,823880857656197120,628533137,positive,other,2017-01-24T13:11:18.000Z,"Could #LibDems save the nation from #brexit? That would be quite some comeback! We need that, as Labour offer no opposition at all. #proeu","['libdems', 'brexit?', 'proeu']"
165,165,165,165,165,165,165,1726769,870139040103837696,409161771,negative,remain,2017-06-01T04:44:48.000Z,"I’m not voting Lab unless JC vows to stop Brexit and understands contribution immigrants make to UK economy, no FOM, no Single Market #proEU",['proeu']
166,166,166,166,166,166,166,331575,826542262981099520,484025997,negative,other,2017-01-31T21:26:46.000Z,"@Doener ich habe die Zahlen von https://t.co/qNdnhuJGEG genommen, da ist London 1 Berlin 2. Und in 2 Jahren Brexit 😥 #proEU",['proeu']
167,167,167,167,167,167,167,1973130,876290286376431616,409165145,negative,remain,2017-06-18T04:07:39.000Z,"sign the petition to show you do not support brexit https://t.co/ntZTVwcdg2
#proEU",['proeu']
168,168,168,168,168,168,168,1973131,876290286279905280,409161771,negative,remain,2017-06-18T04:07:39.000Z,"sign the petition to show you do not support brexit https://t.co/41nt14GjRn
#proEU",['proeu']
169,169,169,169,169,169,169,1042678,847539300891754496,252276052,negative,remain,2017-03-30T20:01:30.000Z,"@eucopresident dont tar all people in uk over #brexitshambles. I voted to remain and detest leaving the eu, hate #Article50 #brexit #ProEU","['proeu', 'article50', 'brexitshambles', 'brexit']"
170,170,170,170,170,170,170,124805,821401444456734720,252276052,positive,other,2017-01-17T16:58:59.000Z,Dear @JunckerEU @MartinSchulz @eucopresident @GuyVerhofstadt @Europarl_EN not all the uk is for #brexit dont tar us with same brush #ProEU,"['proeu', 'brexit']"
171,171,171,171,171,171,171,989118,847060185164271616,578520632,neutral,leave,2017-03-29T12:17:40.000Z,"Rather than independence day, today will be remembered as the day Britain steps back 40 years. #Brexit #ProEU","['proeu', 'brexit']"
172,172,172,172,172,172,172,898274,845630086313398272,1305414678,neutral,other,2017-03-25T13:34:58.000Z,Sunny #Edinburgh hosts #proEU #march on EU #anniversary #Brexit #Scotland https://t.co/h4qdxloMUt,"['proeu', 'brexit', 'anniversary', 'edinburgh', 'scotland', 'march']"
173,173,173,173,173,173,173,1507381,861870607864090624,830095582337314816,positive,leave,2017-05-09T09:09:00.000Z,"Happy #EuropeDay People..  Thanks to the bravery and sacrifices of so many young men, Europe has known peace for 60+ years.  #ProEU #Brexit","['proeu', 'brexit', 'europeday']"
174,174,174,174,174,174,174,1509027,861904007299817472,1134262608,negative,other,2017-05-09T11:21:43.000Z,The 48% are being dismissed by @theresa_may &amp; @jeremycorbyn And @timfarron not bold enough #proEU We need a British #Macron! #bbcdp #Brexit,"['proeu', 'brexit', 'macron', 'bbcdp']"
175,175,175,175,175,175,175,1209874,853549933785382912,1931515028,negative,remain,2017-04-16T10:05:37.000Z,".@BrexitDogs Post Brexit, Millie the collie protests the whole country is going to pot! #Brexit #ProEU #ProgressiveAlliance #LibDems #Labour https://t.co/ljPBc9FjXk","['proeu', 'brexit', 'progressivealliance', 'libdems', 'labour']"
176,176,176,176,176,176,176,4012,818039901400760320,719983077360078848,negative,remain,2017-01-08T10:21:25.000Z,This mornings thought for the day. #brexit #EU #proEU #brexitshambles #brexitisbrexit #bullshit https://t.co/SrqDkSZEj5,"['proeu', 'bullshit', 'brexitisbrexit', 'brexit', 'eu', 'brexitshambles']"
177,177,177,177,177,177,177,1548668,863383774012350464,745331511990362112,positive,other,2017-05-13T13:21:47.000Z,"In the wake of #Brexit , #ProEU parties are making gains throughout #Europe - via @TheEconomist","['proeu', 'europe', 'brexit']"
178,178,178,178,178,178,178,1526421,862596267154845696,409161771,neutral,other,2017-05-11T09:12:31.000Z,"the cure for Brexit blindness - tactical voting, make sure you are registered to vote
#ToriesOut #proEU #nobrexit","['proeu', 'nobrexit', 'toriesout']"
179,179,179,179,179,179,179,40172,819456930762653696,819208200532688896,positive,other,2017-01-12T08:12:11.000Z,'Hard Brexit greatest threat to UK universities' Do you agree? https://t.co/L9lERACyWb #YesEU #Brexit #ProEU #Remain @independent,"['proeu', 'remain', 'yeseu', 'brexit']"
180,180,180,180,180,180,180,1331426,857154964753448960,1134262608,negative,other,2017-04-26T08:50:43.000Z,Do @LibDems impede the values they purport to stand 4? Wouldn't an open liberal #ProEU #RemainParty pledge to #reverse Brexit? #OpposeBrexit https://t.co/xiQHW4elun,"['proeu', 'reverse', 'opposebrexit', 'remainparty']"
181,181,181,181,181,181,181,1560102,863754666336759808,1134262608,positive,other,2017-05-14T13:55:34.000Z,@DavidJo52951945 Staunch #Remainers did not want a 2nd ref. They wanted @libdems to pledge to #reverse Brexit in manifesto. Be bold #proEU like Macron!,"['proeu', 'reverse', 'remainers']"
182,182,182,182,182,182,182,1117261,849248175043076096,774995564912054272,neutral,other,2017-04-04T13:11:57.000Z,@RCorbettMEP @MarkEuromark @EU_CoR @BrexitWatch @brexitaffairs @lsebrexitvote @Brexit @euromove @_Britain4Europe @labour4europe @Labour4EU @Open_Britain @Keir_Starmer #stopbrexit #TheresaMay ignoring more than half the population of #UK @EU_CoR #ProEU Mp's must work together #ToriesOut @CollaborationEU https://t.co/IliNaHd4Kj,"['proeu', 'stopbrexit', 'toriesout', 'theresamay', 'uk']"
183,183,183,183,183,183,183,1536879,862924046861840384,409161771,positive,leave,2017-05-12T06:54:59.000Z,"if Brexit were a tug of war - there would be the super rich on one side pulling us over the cliff
#ToriesOut #TacticalVoting #proEU","['proeu', 'toriesout', 'tacticalvoting']"
184,184,184,184,184,184,184,1232114,854306987647135744,3089966869,neutral,leave,2017-04-18T12:13:52.000Z,"""We need an anti-Brexit alliance and we need it now"" #proEU #Remain https://t.co/MOzlSmYv9r","['remain', 'proeu']"
185,185,185,185,185,185,185,337531,826731551434141696,3070443321,neutral,other,2017-02-01T09:58:56.000Z,"Witty speech from Ken Clarke who hits out at Tories ""Wonderland"" #brexit #remain #proEU @KCQCMP @ https://t.co/vTTGR0kmNh via @BIUK_Politics","['remain', 'proeu', 'brexit']"
186,186,186,186,186,186,186,1429352,859660431127957504,719983077360078848,neutral,remain,2017-05-03T06:46:33.000Z,"This. #brexit #brexshit #wreckingball 
#Remain #proEU #EU #nobrexit #damagingbrexit https://t.co/rqScXQkA8e","['remain', 'proeu', 'brexshit', 'wreckingball', 'nobrexit', 'damagingbrexit', 'brexit', 'eu']"
187,187,187,187,187,187,187,1874576,873647439814774784,2724368082,negative,remain,2017-06-10T21:05:55.000Z,"#Remain groups were WRONG to back @jeremycorbyn in #GE2017 Now we have ""80% voted for #Brexit"" nonsense! The only #ProEU party are @LibDems.","['remain', 'proeu', 'ge2017', 'brexit']"
188,188,188,188,188,188,188,770448,841576608800624640,123513362,positive,other,2017-03-14T09:07:53.000Z,Interesting to get the opinion of staunch #ProEU #Liberals &amp; #HumanRights #Remain supporters on this ruling. #Brexit @SkyNews https://t.co/sEDuiwzgFW,"['remain', 'proeu', 'humanrights', 'liberals', 'brexit']"
189,189,189,189,189,189,189,1336432,857253484692987904,1134262608,positive,remain,2017-04-26T15:22:12.000Z,"@RosChappell @marcuschown Agree LibDems are not #proEU #Remain party, otherwise they'd be offering to #reverse Brexit.","['remain', 'proeu', 'reverse']"
190,190,190,190,190,190,190,897903,845621285153574912,21617980,positive,other,2017-03-25T12:59:59.000Z,"Wow, huge crowds outside Parliament for #UniteForEurope  - nearly joined them myself. #proEU #brexit #Remain https://t.co/DfTfDkut1q","['remain', 'uniteforeurope', 'proeu', 'brexit']"
191,191,191,191,191,191,191,1739221,870380782321270784,1134262608,negative,other,2017-06-01T20:45:24.000Z,@SusanPickin @timfarron Not true. Macron is clearly #proEU. @timfarron himself said he was Eurosceptic and he did not offer to #reverse Brexit in his manifesto.,"['reverse', 'proeu']"
192,192,192,192,192,192,192,919108,846308499625783296,2523269705,negative,other,2017-03-27T10:30:44.000Z,"@BBCNews @BBCWorld Why so much attention on failed #Ukip ...100,000 March against #Brexit and #pro-Eu  That is news!","['ukip', 'brexit', 'proeu']"
193,193,193,193,193,193,193,590682,835577965039714304,17361663,neutral,other,2017-02-25T19:51:25.000Z,"This is #BrexitBritain

#RejectTrump #RejectBrexit #Trump #Ukip #NoWayMay #HardBrexit #saturdaymorning #ProEU #AntiTrump #AntiBrexit #Brexit https://t.co/2IKH2hrrGK","['ukip', 'proeu', 'antitrump', 'rejectbrexit', 'brexit', 'antibrexit', 'brexitbritain', 'rejecttrump', 'nowaymay', 'trump', 'saturdaymorning', 'hardbrexit']"
194,194,194,194,194,194,194,1164540,851023832970403840,118776163,neutral,leave,2017-04-09T10:47:47.000Z,The future of European Union https://t.co/2WiJf9BnIw via @TheEconomist #JeanMonnet #EU #Brexit #UnitedinDiversity #BrandEU #ProEU #Schengen,"['unitedindiversity', 'proeu', 'jeanmonnet', 'brexit', 'schengen', 'brandeu', 'eu']"
195,195,195,195,195,195,195,1660365,868127042818236416,17959664,neutral,other,2017-05-26T15:29:50.000Z,Live in #wokingham &amp; oppose @johnredwood's extreme #brexit? the #proEU tactical vote is #libdem https://t.co/TRrYy2SZYA @BestForBritain,"['wokingham', 'proeu', 'libdem', 'brexit?']"
196,196,196,196,196,196,196,1328018,923802486791659520,861203106079678464,negative,other,2017-10-27T06:44:10.000Z,#Pro-#EU #Tory rebels ready to #BETRAY #17.4 million #Brexit voters: 'We are deadly serious' https://t.co/V8uVjYAvyo,"['17.4', 'betray', 'brexit', 'tory', 'proeu']"
