,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
78,78,78,2210134,1019952134412996608,573544918,negative,other,2018-07-19T14:28:33.000Z,"A similar speech could equally be delivered to this disgrace of a government we currently have 

#BrexitWhitePaper #Brexit #BrexitChaos #BrexitShambles #PeoplesVote #tory #ToryBrexitShambles #torymeltdown

https://t.co/oOIM1Szfhe","['brexitshambles', 'peoplesvote', 'tory', 'torybrexitshambles', 'torymeltdown', 'brexitwhitepaper', 'brexitchaos', 'brexit']"
79,79,79,1747612,1016224744054706176,2192892955,negative,remain,2018-07-09T07:37:14.000Z,"@Grouse_Beater @IndyLassie We await Ruth Davidson’s next insightful opinion on #Brexit ... once #Tory HQ tells her what it is.
#BrexitShambles #ToryBrexitShambles #RuthDavidson","['brexitshambles', 'tory', 'torybrexitshambles', 'ruthdavidson', 'brexit']"
80,80,80,1747611,1016224744054706176,2192892955,negative,remain,2018-07-09T07:37:14.000Z,"@Grouse_Beater @IndyLassie We await Ruth Davidson’s next insightful opinion on #Brexit ... once #Tory HQ tells her what it is.
#BrexitShambles #ToryBrexitShambles #RuthDavidson","['brexitshambles', 'tory', 'torybrexitshambles', 'ruthdavidson', 'brexit']"
81,81,81,2071663,1018981521364004864,145392971,positive,remain,2018-07-16T22:11:41.000Z,#DavidDavis saying on #newsnight he's completely committed to carrying out the Brexit he believes people voted for! So why hasn't he sorted it then??? If he's so committed why hasn't he done anything about it in two whole years!!! #BrexitShambles #Brexit #ToryBrexitShambles,"['brexitshambles', 'torybrexitshambles', 'brexit', 'newsnight', 'daviddavis']"
82,82,82,2071662,1018981521364004864,145392971,positive,remain,2018-07-16T22:11:41.000Z,#DavidDavis saying on #newsnight he's completely committed to carrying out the Brexit he believes people voted for! So why hasn't he sorted it then??? If he's so committed why hasn't he done anything about it in two whole years!!! #BrexitShambles #Brexit #ToryBrexitShambles,"['brexitshambles', 'torybrexitshambles', 'brexit', 'newsnight', 'daviddavis']"
83,83,83,1816954,1016663402528296960,427599291,neutral,remain,2018-07-10T12:40:18.000Z,This tweet could summarise every day of British politics since April 2015. #BrexitShambles #Brexit #BrexitChaos #ToryMeltdown #ToryShambles #ToryBrexitShambles https://t.co/f9vfao9Zxw,"['brexitshambles', 'torybrexitshambles', 'brexitchaos', 'torymeltdown', 'toryshambles', 'brexit']"
84,84,84,1816955,1016663402528296960,427599291,neutral,remain,2018-07-10T12:40:18.000Z,This tweet could summarise every day of British politics since April 2015. #BrexitShambles #Brexit #BrexitChaos #ToryMeltdown #ToryShambles #ToryBrexitShambles https://t.co/f9vfao9Zxw,"['brexitshambles', 'torybrexitshambles', 'brexitchaos', 'torymeltdown', 'toryshambles', 'brexit']"
85,85,85,1749665,1016241321042956288,838458732493295616,neutral,other,2018-07-09T08:43:06.000Z,"As a #Remainer , #brexit is like watching a head on car crash and watching the shrapnel heading your way and you can't do a thing about it. #BrexitShambles #ToryShambles #ToryBrexitShambles","['brexitshambles', 'torybrexitshambles', 'remainer', 'toryshambles', 'brexit']"
86,86,86,1749664,1016241321042956288,838458732493295616,neutral,other,2018-07-09T08:43:06.000Z,"As a #Remainer , #brexit is like watching a head on car crash and watching the shrapnel heading your way and you can't do a thing about it. #BrexitShambles #ToryShambles #ToryBrexitShambles","['brexitshambles', 'torybrexitshambles', 'remainer', 'toryshambles', 'brexit']"
87,87,87,1841205,1016792349912027136,927688158854205440,negative,remain,2018-07-10T21:12:41.000Z,"#Remain #brexit #BrexitShambles
#np #Spotify #ToryBrexitShambles

Remains by The Gastown Panic

https://t.co/E2UwRSQTd6","['brexitshambles', 'torybrexitshambles', 'spotify', 'remain', 'np', 'brexit']"
88,88,88,1841206,1016792349912027136,927688158854205440,negative,remain,2018-07-10T21:12:41.000Z,"#Remain #brexit #BrexitShambles
#np #Spotify #ToryBrexitShambles

Remains by The Gastown Panic

https://t.co/E2UwRSQTd6","['brexitshambles', 'torybrexitshambles', 'spotify', 'remain', 'np', 'brexit']"
89,89,89,1844115,1016809778264334336,1375562575,positive,remain,2018-07-10T22:21:57.000Z,#ToryBrexitShambles #BrexitShambles #ToryMeltdown #Brexit  There is a sense in the air that a stay of execution would be good for all. Walk away and preserve dignity. #SuspendA50 and reassess. #LabourParty #libdems Referendum was ill-conceived &amp; no sensible plan. #SuspendA50,"['brexitshambles', 'torybrexitshambles', 'suspenda50', 'libdems', 'torymeltdown', 'labourparty', 'brexit']"
90,90,90,1844114,1016809778264334336,1375562575,positive,remain,2018-07-10T22:21:57.000Z,#ToryBrexitShambles #BrexitShambles #ToryMeltdown #Brexit  There is a sense in the air that a stay of execution would be good for all. Walk away and preserve dignity. #SuspendA50 and reassess. #LabourParty #libdems Referendum was ill-conceived &amp; no sensible plan. #SuspendA50,"['brexitshambles', 'torybrexitshambles', 'suspenda50', 'libdems', 'torymeltdown', 'labourparty', 'brexit']"
91,91,91,1745356,1016209443086839808,877443322331136000,neutral,remain,2018-07-09T06:36:26.000Z,Labour’s coming home!  #votelabour #brexit #torychaos #torybrexitshambles #cabinetbingo  @UKLabour https://t.co/1jSt0paOex,"['cabinetbingo', 'torybrexitshambles', 'votelabour', 'torychaos', 'brexit']"
92,92,92,1745357,1016209443086839808,877443322331136000,neutral,remain,2018-07-09T06:36:26.000Z,Labour’s coming home!  #votelabour #brexit #torychaos #torybrexitshambles #cabinetbingo  @UKLabour https://t.co/1jSt0paOex,"['cabinetbingo', 'torybrexitshambles', 'votelabour', 'torychaos', 'brexit']"
93,93,93,1823903,1016698212143521792,75518233,negative,other,2018-07-10T14:58:37.000Z,#Brexit is Dying https://t.co/2oowWVBGPC via @YouTube #ToriesFallingApart #ToryShambles #ToryBritain  #MayMustGo #ToryBrexitShambles @10DowningStreet @theresa_may @Conservatives #GeneralElections2018,"['generalelections2018', 'maymustgo', 'torybrexitshambles', 'toriesfallingapart', 'torybritain', 'toryshambles', 'brexit']"
94,94,94,1823902,1016698212143521792,75518233,negative,other,2018-07-10T14:58:37.000Z,#Brexit is Dying https://t.co/2oowWVBGPC via @YouTube #ToriesFallingApart #ToryShambles #ToryBritain  #MayMustGo #ToryBrexitShambles @10DowningStreet @theresa_may @Conservatives #GeneralElections2018,"['generalelections2018', 'maymustgo', 'torybrexitshambles', 'toriesfallingapart', 'torybritain', 'toryshambles', 'brexit']"
95,95,95,1301521,1010853353780400128,112184737,negative,remain,2018-06-24T11:53:14.000Z,"Ooooo Jeremy Corbyn oooo Jeremy Corbyn ooooooo Jeremy Corbyn

34 Times @UKLabour stood against #torybrexitshambles 

Ooooo Jeremy Corbyn ooooo Jeremy Corbyn

Poor Jamie cannot work it out. 

ONLY STOPPING TORYS CAN WE HALT HARD RIGHT BREXIT.
I voted labour 2015 and 2017 

#JC4PM https://t.co/EeFCuU8Hmp","['jc4pm', 'torybrexitshambles']"
96,96,96,1301522,1010853353780400128,112184737,negative,remain,2018-06-24T11:53:14.000Z,"Ooooo Jeremy Corbyn oooo Jeremy Corbyn ooooooo Jeremy Corbyn

34 Times @UKLabour stood against #torybrexitshambles 

Ooooo Jeremy Corbyn ooooo Jeremy Corbyn

Poor Jamie cannot work it out. 

ONLY STOPPING TORYS CAN WE HALT HARD RIGHT BREXIT.
I voted labour 2015 and 2017 

#JC4PM https://t.co/EeFCuU8Hmp","['jc4pm', 'torybrexitshambles']"
97,97,97,2120356,1019270575443849216,53008979,negative,remain,2018-07-17T17:20:16.000Z,"All #FBPE who criticised Corbyn and Co, you all do realise Tim farron and vince cable didn't even vote to apose the latest Brexit vote! Lib dem =Tory its that simple. Fib Dem #Labour #Libdems #FBPE #ToryBrexitShambles #Brexit #ToriesOut","['libdems', 'toriesout', 'torybrexitshambles', 'labour', 'fbpe', 'brexit']"
98,98,98,2120357,1019270575443849216,53008979,negative,remain,2018-07-17T17:20:16.000Z,"All #FBPE who criticised Corbyn and Co, you all do realise Tim farron and vince cable didn't even vote to apose the latest Brexit vote! Lib dem =Tory its that simple. Fib Dem #Labour #Libdems #FBPE #ToryBrexitShambles #Brexit #ToriesOut","['libdems', 'toriesout', 'torybrexitshambles', 'labour', 'fbpe', 'brexit']"
99,99,99,2277754,1020957360033091584,384533439,neutral,other,2018-07-22T09:02:57.000Z,"Five things you need to know about Dominic Raab, the man Theresa May has chosen to lead her Tory Brexit. #marr https://t.co/EIUTSElG4K - So there you have it, the #Brexit dividend actually means 'stockpiling food' #ToryBrexitShambles #BrexitBritain","['marr', 'brexitbritain', 'brexit', 'torybrexitshambles']"
100,100,100,2277753,1020957360033091584,384533439,neutral,other,2018-07-22T09:02:57.000Z,"Five things you need to know about Dominic Raab, the man Theresa May has chosen to lead her Tory Brexit. #marr https://t.co/EIUTSElG4K - So there you have it, the #Brexit dividend actually means 'stockpiling food' #ToryBrexitShambles #BrexitBritain","['marr', 'brexitbritain', 'brexit', 'torybrexitshambles']"
101,101,101,1549287,1014036212510810112,75518233,negative,leave,2018-07-03T06:40:47.000Z,‘#Brexit means Brexit’ Stop saying that you Alien!!! https://t.co/shjShQVd0a via @YouTube #torybrexitshambles #mayout #Johnsonout #huntout #goveout #Davies #Hammond #Mcvey every last rotten   #toryout #torybrokenbritain #snoutsinthetrough @Conservatives @CCHQPress @theresa_may,"['mayout', 'torybrexitshambles', 'goveout', 'davies', 'hammond', 'mcvey', 'snoutsinthetrough', 'torybrokenbritain', 'johnsonout', 'toryout', 'huntout']"
102,102,102,1549288,1014036212510810112,75518233,negative,leave,2018-07-03T06:40:47.000Z,‘#Brexit means Brexit’ Stop saying that you Alien!!! https://t.co/shjShQVd0a via @YouTube #torybrexitshambles #mayout #Johnsonout #huntout #goveout #Davies #Hammond #Mcvey every last rotten   #toryout #torybrokenbritain #snoutsinthetrough @Conservatives @CCHQPress @theresa_may,"['mayout', 'torybrexitshambles', 'goveout', 'davies', 'hammond', 'mcvey', 'snoutsinthetrough', 'torybrokenbritain', 'johnsonout', 'toryout', 'huntout']"
103,103,103,2473425,1022742038196961280,75518233,negative,remain,2018-07-27T07:14:38.000Z,#TheresaMay #Brexit #WhitePaper #Rejected as No Deal Doomsday looms Tory S... https://t.co/0O5nAKDkfI via @YouTube #torysout #MayMustGo #mayout #torysout #torybrexitshambles #Brexitchaos #peopelsvote #torybrokenbritain #stockpiling #austerity #nhscrisis #britainincrisis,"['mayout', 'torysout', 'maymustgo', 'torybrexitshambles', 'nhscrisis', 'whitepaper', 'theresamay', 'stockpiling', 'torybrokenbritain', 'rejected', 'austerity', 'peopelsvote', 'brexitchaos', 'brexit', 'britainincrisis']"
104,104,104,2473426,1022742038196961280,75518233,negative,remain,2018-07-27T07:14:38.000Z,#TheresaMay #Brexit #WhitePaper #Rejected as No Deal Doomsday looms Tory S... https://t.co/0O5nAKDkfI via @YouTube #torysout #MayMustGo #mayout #torysout #torybrexitshambles #Brexitchaos #peopelsvote #torybrokenbritain #stockpiling #austerity #nhscrisis #britainincrisis,"['mayout', 'torysout', 'maymustgo', 'torybrexitshambles', 'nhscrisis', 'whitepaper', 'theresamay', 'stockpiling', 'torybrokenbritain', 'rejected', 'austerity', 'peopelsvote', 'brexitchaos', 'brexit', 'britainincrisis']"
105,105,105,3297568,1033285778930102272,25395970,positive,other,2018-08-25T09:31:41.000Z,"#Momentum set to consult members on #Brexit policy

https://t.co/3jhqecItQq

Good move @UKLabour and @PeoplesMomentum

#ToryBrexitShambles #NoDealBrexit #DogsBrexit #BrexitShambles #ToriesOut 
#JC4PM","['momentum', 'brexitshambles', 'dogsbrexit', 'toriesout', 'torybrexitshambles', 'nodealbrexit', 'jc4pm', 'brexit']"
106,106,106,3297567,1033285778930102272,25395970,positive,other,2018-08-25T09:31:41.000Z,"#Momentum set to consult members on #Brexit policy

https://t.co/3jhqecItQq

Good move @UKLabour and @PeoplesMomentum

#ToryBrexitShambles #NoDealBrexit #DogsBrexit #BrexitShambles #ToriesOut 
#JC4PM","['momentum', 'brexitshambles', 'dogsbrexit', 'toriesout', 'torybrexitshambles', 'nodealbrexit', 'jc4pm', 'brexit']"
107,107,107,3972951,1042050814251085824,2915372080,positive,other,2018-09-18T14:00:49.000Z,"#NickClegg "" you sowed the seeds of Brexit happening""
Time to taken a share in responsibility and own this #ToryBrexitShambles https://t.co/4eNYpv8pUI","['nickclegg', 'torybrexitshambles']"
108,108,108,3972952,1042050814251085824,2915372080,positive,other,2018-09-18T14:00:49.000Z,"#NickClegg "" you sowed the seeds of Brexit happening""
Time to taken a share in responsibility and own this #ToryBrexitShambles https://t.co/4eNYpv8pUI","['nickclegg', 'torybrexitshambles']"
109,109,109,3436739,1035141584499695616,546322193,negative,other,2018-08-30T12:26:00.000Z,"@wru4me @angharadPJ @MarkDrakeford And who would write the question? The Tories!

You'd be faced with a choice between #torybrexitshambles and #NoDealBrexit . 

Neither is what you or I want but you'd have to choose the least bad option.

I want MPs to take some responsibility and kill brexit now.","['nodealbrexit', 'torybrexitshambles']"
110,110,110,3436738,1035141584499695616,546322193,negative,other,2018-08-30T12:26:00.000Z,"@wru4me @angharadPJ @MarkDrakeford And who would write the question? The Tories!

You'd be faced with a choice between #torybrexitshambles and #NoDealBrexit . 

Neither is what you or I want but you'd have to choose the least bad option.

I want MPs to take some responsibility and kill brexit now.","['nodealbrexit', 'torybrexitshambles']"
111,111,111,4723913,1049322607756169216,61069624,neutral,remain,2018-10-08T15:36:19.000Z,"Brexit really is going rather well, isn't it...!?

#brexitshambles #omnishambles #torybrexitshambles https://t.co/4dnIj1qEMp","['omnishambles', 'torybrexitshambles', 'brexitshambles']"
112,112,112,4723914,1049322607756169216,61069624,neutral,remain,2018-10-08T15:36:19.000Z,"Brexit really is going rather well, isn't it...!?

#brexitshambles #omnishambles #torybrexitshambles https://t.co/4dnIj1qEMp","['omnishambles', 'torybrexitshambles', 'brexitshambles']"
113,113,113,1767857,1016357512310861824,202518874,neutral,other,2018-07-09T16:24:48.000Z,The resignations of @BorisJohnson and @DavidDavisMP aren't a great loss. Look at photo. @MichelBarnier arrives prepared while the #BrexitBulldog attends empty handed. #ByeByeBoris #DavidDavisResigns #ToryBrexitShambles #PeoplesVote #ToryMeltdown #ToryResignations #Brexit https://t.co/N3CaRLpBWi,"['peoplesvote', 'daviddavisresigns', 'torybrexitshambles', 'brexitbulldog', 'torymeltdown', 'toryresignations', 'byebyeboris', 'brexit']"
114,114,114,1767858,1016357512310861824,202518874,neutral,other,2018-07-09T16:24:48.000Z,The resignations of @BorisJohnson and @DavidDavisMP aren't a great loss. Look at photo. @MichelBarnier arrives prepared while the #BrexitBulldog attends empty handed. #ByeByeBoris #DavidDavisResigns #ToryBrexitShambles #PeoplesVote #ToryMeltdown #ToryResignations #Brexit https://t.co/N3CaRLpBWi,"['peoplesvote', 'daviddavisresigns', 'torybrexitshambles', 'brexitbulldog', 'torymeltdown', 'toryresignations', 'byebyeboris', 'brexit']"
